signature_id,length,conservation,divergence,fraction_nontarget_hit,score
0-NC_010498.1-2431594:2431882,288,0.9983,0.0836,1.0000,1.0818
0-NC_010498.1-2970913:2971256,343,1.0000,0.0812,0.9677,1.0812
1-NC_011750.1-4509846:4511230,1384,0.9975,0.0840,1.0000,1.0814
0-NC_010498.1-750198:752037,1839,0.9989,0.0816,1.0000,1.0805
0-NC_010498.1-2131440:2132011,571,0.9991,0.0809,0.8387,1.0800
0-NC_010498.1-887298:887600,302,1.0000,0.0798,1.0000,1.0798
0-NC_010498.1-2183671:2186088,2417,0.9994,0.0798,1.0000,1.0792
0-NC_010498.1-1827038:1828037,999,0.9990,0.0797,0.8710,1.0787
0-NC_010498.1-1055226:1055488,262,1.0000,0.0762,0.8710,1.0762
0-NC_010498.1-2442854:2443416,562,1.0000,0.0762,1.0000,1.0762
0-NC_010498.1-2024745:2025180,435,1.0000,0.0760,1.0000,1.0760
0-NC_010498.1-4575316:4575711,395,1.0000,0.0754,0.9677,1.0754
0-NC_010498.1-2856760:2857077,317,0.9937,0.0812,0.9032,1.0749
1-NC_011750.1-1709117:1709487,370,0.9973,0.0777,1.0000,1.0750
0-NC_010498.1-4510624:4510861,237,1.0000,0.0746,0.9677,1.0746
0-NC_010498.1-158428:158892,464,1.0000,0.0733,1.0000,1.0733
1-NC_011750.1-168413:168890,477,0.9948,0.0782,1.0000,1.0729
0-NC_010498.1-2142053:2142254,201,1.0000,0.0725,1.0000,1.0725
0-NC_010498.1-169867:170333,466,0.9903,0.0819,1.0000,1.0722
0-NC_010498.1-2601120:2601413,293,0.9966,0.0743,0.9677,1.0709
0-NC_010498.1-1055553:1056019,466,1.0000,0.0701,1.0000,1.0701
1-NC_011750.1-1912418:1913575,1157,0.9991,0.0708,0.8065,1.0699
0-NC_010498.1-4470582:4470826,244,1.0000,0.0690,1.0000,1.0690
1-NC_011750.1-1728334:1728604,270,1.0000,0.0685,1.0000,1.0685
0-NC_010498.1-2585384:2585746,362,0.9986,0.0694,1.0000,1.0680
0-NC_010498.1-752208:755979,3771,0.9976,0.0702,1.0000,1.0678
0-NC_010498.1-4128569:4128912,343,1.0000,0.0667,1.0000,1.0667
0-NC_010498.1-941854:942150,296,1.0000,0.0648,0.8387,1.0648
0-NC_010498.1-3975964:3976173,209,1.0000,0.0659,1.0000,1.0659
1-NC_011750.1-459738:460099,361,1.0000,0.0655,1.0000,1.0655
0-NC_010498.1-2418179:2418452,273,1.0000,0.0655,0.9355,1.0655
0-NC_010498.1-3885671:3885988,317,0.9968,0.0684,1.0000,1.0652
1-NC_011750.1-2950998:2951252,254,0.9980,0.0621,0.5161,1.0601
0-NC_010498.1-2343046:2343284,238,1.0000,0.0638,0.9677,1.0638
0-NC_010498.1-2428933:2429168,235,0.9979,0.0651,1.0000,1.0629
0-NC_010498.1-4187756:4191076,3320,0.9985,0.0642,1.0000,1.0627
0-NC_010498.1-367109:367311,202,1.0000,0.0576,0.8387,1.0576
0-NC_010498.1-904213:904644,431,1.0000,0.0622,1.0000,1.0622
0-NC_010498.1-2000640:2000990,350,1.0000,0.0618,0.7097,1.0618
0-NC_010498.1-2806674:2806929,255,1.0000,0.0617,1.0000,1.0617
0-NC_010498.1-4028609:4028971,362,1.0000,0.0614,1.0000,1.0614
0-NC_010498.1-4358427:4358689,262,1.0000,0.0596,0.5806,1.0596
1-NC_011750.1-2805237:2809321,4084,0.9969,0.0626,0.9355,1.0596
0-NC_010498.1-2011935:2012193,258,0.9981,0.0619,1.0000,1.0600
0-NC_010498.1-1833400:1833980,580,1.0000,0.0583,0.8710,1.0583
0-NC_010498.1-729131:730083,952,0.9953,0.0636,1.0000,1.0588
1-NC_011750.1-2260662:2260968,306,0.9967,0.0620,1.0000,1.0587
1-NC_011750.1-4060337:4061228,891,0.9949,0.0632,0.6774,1.0581
0-NC_010498.1-2186927:2188090,1163,0.9991,0.0589,1.0000,1.0580
0-NC_010498.1-2597559:2597929,370,0.9946,0.0628,1.0000,1.0574
0-NC_010498.1-2190591:2191354,763,0.9987,0.0583,1.0000,1.0570
1-NC_011750.1-3120072:3120474,402,1.0000,0.0570,1.0000,1.0570
0-NC_010498.1-2857992:2858422,430,0.9977,0.0589,0.5161,1.0566
0-NC_010498.1-3938124:3938481,357,0.9986,0.0576,1.0000,1.0562
0-NC_010498.1-949250:949516,266,1.0000,0.0561,0.9355,1.0561
0-NC_010498.1-1819782:1819992,210,1.0000,0.0555,1.0000,1.0555
1-NC_011750.1-4061216:4061886,670,0.9888,0.0658,1.0000,1.0546
0-NC_010498.1-3844620:3845079,459,0.9989,0.0532,0.7419,1.0521
0-NC_010498.1-2494039:2494319,280,0.9982,0.0563,1.0000,1.0546
0-NC_010498.1-1366123:1366330,207,1.0000,0.0544,1.0000,1.0544
0-NC_010498.1-3846748:3847034,286,0.9983,0.0559,0.9032,1.0542
0-NC_010498.1-1821208:1821855,647,0.9977,0.0563,1.0000,1.0540
0-NC_010498.1-2932606:2932853,247,1.0000,0.0018,0.2581,1.0018
0-NC_010498.1-90426:90884,458,0.9989,0.0548,0.9677,1.0537
0-NC_010498.1-938686:939153,467,0.9989,0.0546,0.8387,1.0536
0-NC_010498.1-3751531:3751738,207,1.0000,0.0538,1.0000,1.0538
0-NC_010498.1-2631192:2631991,799,0.9987,0.0548,1.0000,1.0535
1-NC_011750.1-92996:93550,554,0.9982,0.0551,1.0000,1.0533
0-NC_010498.1-980153:980487,334,0.9970,0.0558,0.9677,1.0528
0-NC_010498.1-2587832:2588194,362,1.0000,0.0533,1.0000,1.0533
0-NC_010498.1-2472346:2472668,322,0.9876,0.0656,0.8065,1.0532
1-NC_011750.1-399551:399935,384,0.9961,0.0557,0.8387,1.0518
0-NC_010498.1-3845478:3845915,437,0.9977,0.0548,0.7419,1.0525
0-NC_010498.1-2694917:2695368,451,1.0000,0.0529,1.0000,1.0529
0-NC_010498.1-899412:899768,356,1.0000,0.0526,1.0000,1.0526
0-NC_010498.1-1987731:1988093,362,0.9972,0.0551,1.0000,1.0523
0-NC_010498.1-3717124:3717376,252,1.0000,0.0522,0.9032,1.0522
1-NC_011750.1-2634728:2635683,955,0.9990,0.0529,1.0000,1.0519
1-NC_011750.1-292545:293136,591,1.0000,0.0518,1.0000,1.0518
0-NC_010498.1-3713320:3713575,255,1.0000,0.0512,0.8710,1.0512
0-NC_010498.1-3001022:3001326,304,0.9984,0.0529,1.0000,1.0513
0-NC_010498.1-4019089:4019505,416,0.9988,0.0521,1.0000,1.0509
0-NC_010498.1-812957:813457,500,0.9980,0.0528,0.9677,1.0508
0-NC_010498.1-3770361:3770577,216,0.9977,0.0529,1.0000,1.0506
0-NC_010498.1-2357098:2357500,402,1.0000,0.0504,1.0000,1.0504
0-NC_010498.1-2529773:2530770,997,0.9975,0.0527,1.0000,1.0502
0-NC_010498.1-978761:979130,369,0.9986,0.0510,1.0000,1.0496
0-NC_010498.1-4741646:4742004,358,1.0000,0.0494,1.0000,1.0494
0-NC_010498.1-3910686:3910985,299,0.9916,0.0576,1.0000,1.0493
1-NC_011750.1-1741461:1742680,1219,0.9979,0.0503,1.0000,1.0483
1-NC_011750.1-1789698:1790892,1194,0.9929,0.0554,0.4194,1.0482
1-NC_011750.1-1666759:1667244,485,1.0000,0.0480,1.0000,1.0480
1-NC_011750.1-3187145:3188251,1106,0.9982,0.0490,1.0000,1.0472
0-NC_010498.1-80444:80796,352,0.9986,0.0483,1.0000,1.0469
1-NC_011750.1-130395:130909,514,0.9990,0.0477,1.0000,1.0467
0-NC_010498.1-3039114:3039391,277,1.0000,0.0467,1.0000,1.0467
0-NC_010498.1-3847186:3847392,206,1.0000,0.0462,0.9355,1.0462
0-NC_010498.1-1773358:1773587,229,0.9978,0.0428,0.7742,1.0406
1-NC_011750.1-674859:675156,297,0.9949,0.0514,1.0000,1.0463
0-NC_010498.1-2790149:2790453,304,1.0000,0.0463,1.0000,1.0463
0-NC_010498.1-717905:718279,374,0.9987,0.0475,1.0000,1.0462
1-NC_011750.1-222574:222977,403,0.9950,0.0509,1.0000,1.0459
0-NC_010498.1-3312181:3312507,326,1.0000,0.0455,0.7097,1.0455
0-NC_010498.1-3526881:3527153,272,1.0000,0.0455,1.0000,1.0455
0-NC_010498.1-812271:812737,466,0.9925,0.0522,0.9677,1.0447
1-NC_011750.1-941416:942497,1081,0.9940,0.0512,0.9032,1.0452
0-NC_010498.1-3949752:3950014,262,0.9981,0.0470,1.0000,1.0451
0-NC_010498.1-3130152:3130417,265,0.9981,0.0465,1.0000,1.0446
0-NC_010498.1-3953034:3953289,255,1.0000,0.0444,0.9355,1.0444
0-NC_010498.1-2417088:2417736,648,0.9977,0.0464,0.9677,1.0441
0-NC_010498.1-3827116:3828306,1190,0.9992,0.0446,1.0000,1.0437
0-NC_010498.1-3712079:3713022,943,0.9899,0.0530,0.8710,1.0429
1-NC_011750.1-3294485:3294813,328,1.0000,0.0434,1.0000,1.0434
0-NC_010498.1-2127550:2127916,366,1.0000,0.0430,0.9677,1.0430
0-NC_010498.1-2031350:2031773,423,0.9941,0.0489,1.0000,1.0430
0-NC_010498.1-1022925:1023273,348,1.0000,0.0425,0.9355,1.0425
0-NC_010498.1-2257262:2257535,273,1.0000,0.0428,1.0000,1.0428
0-NC_010498.1-4619155:4619381,226,1.0000,0.0427,1.0000,1.0427
0-NC_010498.1-3498838:3499257,419,0.9964,0.0459,1.0000,1.0423
0-NC_010498.1-4096430:4097446,1016,0.9980,0.0441,0.9677,1.0422
0-NC_010498.1-4118896:4119137,241,1.0000,0.0418,1.0000,1.0418
0-NC_010498.1-359285:359501,216,1.0000,0.0417,0.8065,1.0417
0-NC_010498.1-2406436:2406666,230,1.0000,0.0140,0.4516,1.0140
0-NC_010498.1-986024:986347,323,1.0000,0.0414,1.0000,1.0414
0-NC_010498.1-1445950:1446291,341,1.0000,0.0414,0.7742,1.0414
0-NC_010498.1-4572025:4572623,598,0.9983,0.0430,1.0000,1.0413
0-NC_010498.1-1820208:1820449,241,1.0000,0.0412,1.0000,1.0412
0-NC_010498.1-673908:674130,222,1.0000,0.0411,1.0000,1.0411
0-NC_010498.1-4393141:4394876,1735,0.9957,0.0447,0.9355,1.0404
0-NC_010498.1-3764589:3765000,411,1.0000,0.0406,1.0000,1.0406
1-NC_011750.1-459245:459601,356,1.0000,0.0405,0.5484,1.0405
0-NC_010498.1-3928514:3928873,359,1.0000,0.0404,1.0000,1.0404
1-NC_011750.1-1813060:1813270,210,1.0000,0.0402,1.0000,1.0402
0-NC_010498.1-2188589:2188918,329,1.0000,0.0386,0.7097,1.0386
0-NC_010498.1-3340927:3341436,509,1.0000,0.0397,0.7419,1.0397
0-NC_010498.1-1002336:1002557,221,1.0000,0.0397,1.0000,1.0397
0-NC_010498.1-189811:190070,259,1.0000,0.0394,1.0000,1.0394
0-NC_010498.1-2741489:2741729,240,1.0000,0.0391,1.0000,1.0391
0-NC_010498.1-937375:937719,344,0.9985,0.0362,0.8065,1.0347
0-NC_010498.1-2551794:2552137,343,1.0000,0.0385,0.8387,1.0385
0-NC_010498.1-5042719:5042955,236,1.0000,0.0384,1.0000,1.0384
0-NC_010498.1-986596:987012,416,0.9988,0.0394,1.0000,1.0382
0-NC_010498.1-4768044:4768245,201,0.9975,0.0406,1.0000,1.0381
0-NC_010498.1-3973223:3973654,431,1.0000,0.0366,0.7742,1.0366
0-NC_010498.1-2489723:2490023,300,1.0000,0.0381,1.0000,1.0381
0-NC_010498.1-947408:947643,235,0.9979,0.0401,1.0000,1.0380
0-NC_010498.1-468108:468499,391,1.0000,0.0380,1.0000,1.0380
0-NC_010498.1-4364498:4364781,283,0.9912,0.0439,0.5806,1.0351
0-NC_010498.1-3801046:3801851,805,0.9981,0.0394,1.0000,1.0375
1-NC_011750.1-4113074:4113477,403,0.9988,0.0387,1.0000,1.0374
1-NC_011750.1-2566772:2567027,255,0.9941,0.0433,1.0000,1.0374
0-NC_010498.1-3642153:3642695,542,0.9972,0.0401,1.0000,1.0373
0-NC_010498.1-1718235:1718579,344,0.9927,0.0445,0.9355,1.0373
0-NC_010498.1-1358883:1359107,224,1.0000,0.0372,1.0000,1.0372
0-NC_010498.1-2720457:2721935,1478,0.9983,0.0371,0.1935,1.0354
0-NC_010498.1-2723316:2725165,1849,0.9938,0.0422,0.2258,1.0360
0-NC_010498.1-2634180:2634411,231,1.0000,0.0369,1.0000,1.0369
0-NC_010498.1-3508955:3509216,261,1.0000,0.0362,0.9677,1.0362
0-NC_010498.1-634424:634664,240,1.0000,0.0368,0.9677,1.0368
0-NC_010498.1-4616716:4616958,242,1.0000,0.0368,1.0000,1.0368
0-NC_010498.1-903032:903484,452,1.0000,0.0368,1.0000,1.0368
0-NC_010498.1-4336094:4336331,237,0.9873,0.0494,1.0000,1.0367
0-NC_010498.1-3860459:3860927,468,0.9957,0.0405,0.8387,1.0362
0-NC_010498.1-103825:104574,749,0.9987,0.0381,1.0000,1.0367
0-NC_010498.1-2969875:2970080,205,1.0000,0.0360,0.9677,1.0360
0-NC_010498.1-971254:971518,264,0.9962,0.0404,1.0000,1.0367
0-NC_010498.1-2649051:2649329,278,1.0000,0.0366,0.9677,1.0366
0-NC_010498.1-3037299:3037569,270,1.0000,0.0364,1.0000,1.0364
0-NC_010498.1-3823094:3823338,244,1.0000,0.0362,1.0000,1.0362
0-NC_010498.1-1984998:1985270,272,1.0000,0.0362,1.0000,1.0362
0-NC_010498.1-2139512:2140051,539,0.9972,0.0388,1.0000,1.0360
0-NC_010498.1-2551381:2551718,337,0.9985,0.0369,0.8387,1.0354
0-NC_010498.1-4499748:4500012,264,0.9924,0.0434,1.0000,1.0358
0-NC_010498.1-70120:71207,1087,0.9963,0.0395,1.0000,1.0358
1-NC_011750.1-1821130:1822827,1697,0.9997,0.0360,1.0000,1.0357
0-NC_010498.1-3852880:3853115,235,1.0000,0.0356,1.0000,1.0356
0-NC_010498.1-4743263:4743632,369,0.9973,0.0382,1.0000,1.0355
0-NC_010498.1-3602926:3603203,277,0.9982,0.0354,0.8387,1.0336
0-NC_010498.1-5049775:5050056,281,0.9875,0.0476,1.0000,1.0352
0-NC_010498.1-3646590:3647107,517,0.9990,0.0361,1.0000,1.0352
0-NC_010498.1-4127935:4128171,236,1.0000,0.0351,1.0000,1.0351
0-NC_010498.1-1461058:1461464,406,0.9865,0.0485,1.0000,1.0349
0-NC_010498.1-2877566:2877853,287,1.0000,0.0348,1.0000,1.0348
0-NC_010498.1-2639090:2639641,551,0.9873,0.0474,1.0000,1.0347
0-NC_010498.1-2855199:2856194,995,0.9975,0.0371,0.5484,1.0346
0-NC_010498.1-2595063:2595298,235,0.9957,0.0388,1.0000,1.0346
0-NC_010498.1-52925:53221,296,0.9966,0.0378,1.0000,1.0344
0-NC_010498.1-2587128:2587352,224,1.0000,0.0338,1.0000,1.0338
0-NC_010498.1-4637181:4637437,256,0.9980,0.0354,0.9677,1.0335
0-NC_010498.1-2007182:2007469,287,1.0000,0.0332,0.8710,1.0332
0-NC_010498.1-2731782:2732119,337,1.0000,0.0337,1.0000,1.0337
1-NC_011750.1-182294:182697,403,1.0000,0.0333,1.0000,1.0333
0-NC_010498.1-2789343:2789678,335,0.9985,0.0347,1.0000,1.0332
0-NC_010498.1-2635311:2635655,344,0.9985,0.0346,1.0000,1.0331
0-NC_010498.1-2133938:2134340,402,0.9988,0.0343,1.0000,1.0330
1-NC_011750.1-1616167:1616437,270,1.0000,0.0330,1.0000,1.0330
0-NC_010498.1-4628979:4629397,418,0.9976,0.0353,1.0000,1.0330
0-NC_010498.1-584185:584485,300,0.9983,0.0223,0.8387,1.0206
0-NC_010498.1-29261:29589,328,0.9970,0.0359,1.0000,1.0328
0-NC_010498.1-3130512:3130754,242,0.9979,0.0348,1.0000,1.0327
0-NC_010498.1-2599146:2599465,319,0.9984,0.0343,1.0000,1.0327
0-NC_010498.1-3770744:3771680,936,0.9968,0.0357,1.0000,1.0325
0-NC_010498.1-916605:917064,459,1.0000,0.0325,1.0000,1.0325
0-NC_010498.1-2026187:2026438,251,1.0000,0.0324,1.0000,1.0324
0-NC_010498.1-4391975:4392628,653,0.9954,0.0360,0.8710,1.0314
0-NC_010498.1-3951515:3952037,522,0.9856,0.0467,1.0000,1.0324
0-NC_010498.1-4549389:4549669,280,1.0000,0.0323,1.0000,1.0323
0-NC_010498.1-2805795:2806218,423,1.0000,0.0320,1.0000,1.0320
0-NC_010498.1-1504571:1504793,222,0.9977,0.0341,1.0000,1.0319
0-NC_010498.1-604936:605198,262,0.9924,0.0390,1.0000,1.0314
0-NC_010498.1-1466861:1467491,630,1.0000,0.0312,1.0000,1.0312
0-NC_010498.1-159099:159366,267,1.0000,0.0309,1.0000,1.0309
0-NC_010498.1-2137512:2137819,307,1.0000,0.0307,1.0000,1.0307
1-NC_011750.1-657904:658419,515,0.9990,0.0312,1.0000,1.0302
1-NC_011750.1-1828351:1828603,252,1.0000,0.0300,1.0000,1.0300
0-NC_010498.1-4360124:4361765,1641,0.9997,0.0295,0.5806,1.0292
0-NC_010498.1-4363626:4364021,395,0.9987,0.0311,0.5806,1.0298
0-NC_010498.1-75831:76053,222,1.0000,0.0296,1.0000,1.0296
0-NC_010498.1-2208269:2209133,864,1.0000,0.0296,1.0000,1.0296
0-NC_010498.1-66720:67099,379,1.0000,0.0294,1.0000,1.0294
0-NC_010498.1-983470:983750,280,0.9911,0.0380,0.9677,1.0291
0-NC_010498.1-2420019:2420395,376,1.0000,0.0294,1.0000,1.0294
0-NC_010498.1-43232:43481,249,1.0000,0.0294,0.9677,1.0294
0-NC_010498.1-1317560:1317828,268,0.9981,0.0311,1.0000,1.0292
0-NC_010498.1-3351680:3351977,297,0.9983,0.0307,1.0000,1.0291
1-NC_011750.1-431129:432515,1386,0.9996,0.0292,0.6774,1.0288
0-NC_010498.1-4074053:4074859,806,1.0000,0.0252,0.7097,1.0252
0-NC_010498.1-3645847:3646161,314,0.9920,0.0367,0.9355,1.0287
0-NC_010498.1-2118450:2118707,257,0.9981,0.0301,0.9677,1.0282
0-NC_010498.1-4030638:4030929,291,1.0000,0.0284,0.9677,1.0284
0-NC_010498.1-2868441:2868679,238,1.0000,0.0285,1.0000,1.0285
0-NC_010498.1-4601815:4602039,224,1.0000,0.0284,1.0000,1.0284
0-NC_010498.1-3342503:3343518,1015,0.9985,0.0298,0.7742,1.0283
0-NC_010498.1-2669258:2669657,399,1.0000,0.0283,1.0000,1.0283
0-NC_010498.1-987394:988084,690,1.0000,0.0282,1.0000,1.0282
0-NC_010498.1-3977148:3978293,1145,0.9983,0.0053,0.2581,1.0035
1-NC_011750.1-353222:353512,290,1.0000,0.0279,0.9355,1.0279
1-NC_011750.1-1906573:1907026,453,0.9945,0.0335,0.8065,1.0280
0-NC_010498.1-3885077:3885430,353,1.0000,0.0280,1.0000,1.0280
1-NC_011750.1-1913814:1914069,255,1.0000,0.0254,0.4839,1.0254
0-NC_010498.1-1350865:1351242,377,1.0000,0.0278,1.0000,1.0278
1-NC_011750.1-443296:443547,251,0.9960,0.0312,0.7742,1.0272
0-NC_010498.1-2366244:2366473,229,1.0000,0.0278,1.0000,1.0278
0-NC_010498.1-3955037:3955263,226,0.9978,0.0295,0.9677,1.0273
0-NC_010498.1-3619494:3619770,276,0.9982,0.0291,1.0000,1.0273
0-NC_010498.1-2791654:2791881,227,1.0000,0.0270,1.0000,1.0270
0-NC_010498.1-2024384:2024663,279,1.0000,0.0269,1.0000,1.0269
0-NC_010498.1-417241:417447,206,0.9951,0.0318,1.0000,1.0269
0-NC_010498.1-2106336:2106559,223,1.0000,0.0268,1.0000,1.0268
0-NC_010498.1-1687953:1688333,380,0.9987,0.0276,0.9677,1.0263
0-NC_010498.1-2321891:2322437,546,0.9789,0.0476,1.0000,1.0266
0-NC_010498.1-480579:480983,404,1.0000,0.0261,0.9355,1.0261
0-NC_010498.1-4756800:4757130,330,1.0000,0.0263,0.9355,1.0263
0-NC_010498.1-3859401:3859890,489,0.9622,0.0639,1.0000,1.0261
0-NC_010498.1-1978384:1978650,266,0.9981,0.0279,1.0000,1.0260
0-NC_010498.1-2162712:2162970,258,0.9981,0.0279,1.0000,1.0259
0-NC_010498.1-3782840:3783095,255,1.0000,0.0259,1.0000,1.0259
0-NC_010498.1-142158:142571,413,0.9988,0.0269,1.0000,1.0257
0-NC_010498.1-2412327:2412833,506,0.9951,0.0307,0.9677,1.0257
0-NC_010498.1-728032:728343,311,1.0000,0.0257,1.0000,1.0257
0-NC_010498.1-3045535:3045843,308,0.9984,0.0273,1.0000,1.0257
0-NC_010498.1-1618081:1618727,646,0.9954,0.0303,1.0000,1.0256
1-NC_011750.1-3600938:3601348,410,0.9963,0.0282,0.7742,1.0246
0-NC_010498.1-1330969:1331355,386,0.9987,0.0266,1.0000,1.0253
1-NC_011750.1-2658055:2658338,283,0.9982,0.0270,1.0000,1.0252
0-NC_010498.1-86470:86722,252,1.0000,0.0252,1.0000,1.0252
0-NC_010498.1-4005907:4006138,231,0.9870,0.0381,1.0000,1.0251
0-NC_010498.1-4615084:4615327,243,1.0000,0.0251,1.0000,1.0251
0-NC_010498.1-1567122:1567480,358,0.9986,0.0264,1.0000,1.0250
0-NC_010498.1-1598956:1599200,244,0.9959,0.0291,1.0000,1.0250
0-NC_010498.1-4025600:4025865,265,1.0000,0.0250,1.0000,1.0250
0-NC_010498.1-1558576:1558991,415,0.9988,0.0261,1.0000,1.0249
0-NC_010498.1-3519034:3519674,640,0.9992,0.0257,1.0000,1.0249
0-NC_010498.1-1376310:1376581,271,1.0000,0.0243,0.8065,1.0243
1-NC_011750.1-1874752:1875038,286,1.0000,0.0241,0.9677,1.0241
0-NC_010498.1-4696729:4696960,231,1.0000,0.0242,0.9677,1.0242
0-NC_010498.1-48890:49316,426,1.0000,0.0245,1.0000,1.0245
0-NC_010498.1-2119160:2119834,674,0.9985,0.0257,0.9677,1.0242
0-NC_010498.1-2076431:2077077,646,0.9961,0.0281,1.0000,1.0242
0-NC_010498.1-4277175:4277508,333,0.9985,0.0257,1.0000,1.0242
0-NC_010498.1-4611317:4611640,323,0.9985,0.0257,1.0000,1.0241
0-NC_010498.1-4312480:4312801,321,1.0000,0.0241,1.0000,1.0241
0-NC_010498.1-1950573:1950910,337,0.9985,0.0256,1.0000,1.0241
0-NC_010498.1-2064594:2064819,225,1.0000,0.0238,1.0000,1.0238
0-NC_010498.1-9755:10012,257,0.9903,0.0335,1.0000,1.0238
0-NC_010498.1-670079:670315,236,1.0000,0.0236,1.0000,1.0236
0-NC_010498.1-3909755:3909989,234,1.0000,0.0234,1.0000,1.0234
0-NC_010498.1-4146355:4146671,316,0.9968,0.0263,0.9677,1.0232
0-NC_010498.1-2861115:2861908,793,0.9981,0.0247,0.7742,1.0228
0-NC_010498.1-1445559:1445869,310,1.0000,0.0229,0.7742,1.0229
0-NC_010498.1-3792776:3793133,357,0.9972,0.0257,1.0000,1.0229
0-NC_010498.1-1353411:1353667,256,1.0000,0.0227,1.0000,1.0227
0-NC_010498.1-3692470:3693044,574,0.9939,0.0286,1.0000,1.0225
0-NC_010498.1-1394622:1394886,264,1.0000,0.0225,1.0000,1.0225
0-NC_010498.1-3894579:3894859,280,1.0000,0.0225,1.0000,1.0225
0-NC_010498.1-1579013:1579384,371,0.9973,0.0251,1.0000,1.0224
0-NC_010498.1-3257536:3261696,4160,0.9988,0.0229,0.3548,1.0217
1-NC_011750.1-1744148:1744505,357,0.9972,0.0243,0.9032,1.0215
0-NC_010498.1-2210405:2210882,477,1.0000,0.0220,1.0000,1.0220
1-NC_011750.1-4497838:4505097,7259,0.9990,0.0229,0.7742,1.0219
0-NC_010498.1-2766322:2766837,515,0.9990,0.0207,0.7742,1.0197
0-NC_010498.1-2572244:2572662,418,1.0000,0.0214,1.0000,1.0214
0-NC_010498.1-2565105:2566019,914,0.9995,0.0216,0.7097,1.0211
0-NC_010498.1-780138:780477,339,1.0000,0.0212,1.0000,1.0212
0-NC_010498.1-3905921:3906127,206,0.9927,0.0285,1.0000,1.0212
1-NC_011750.1-3077372:3077578,206,1.0000,0.0166,0.4516,1.0166
0-NC_010498.1-2859023:2859251,228,1.0000,0.0211,0.5806,1.0211
0-NC_010498.1-1518666:1519142,476,1.0000,0.0211,1.0000,1.0211
0-NC_010498.1-1390798:1391048,250,0.9980,0.0212,0.9355,1.0192
0-NC_010498.1-714718:716560,1842,0.9984,0.0223,1.0000,1.0206
0-NC_010498.1-3010052:3010344,292,1.0000,0.0205,1.0000,1.0205
0-NC_010498.1-2859482:2860308,826,0.9988,0.0209,0.5484,1.0196
0-NC_010498.1-420445:421038,593,1.0000,0.0205,1.0000,1.0205
0-NC_010498.1-239163:239460,297,1.0000,0.0204,1.0000,1.0204
0-NC_010498.1-4048793:4049025,232,1.0000,0.0203,1.0000,1.0203
0-NC_010498.1-4471033:4478090,7057,0.9959,0.0244,1.0000,1.0203
0-NC_010498.1-1362450:1362686,236,1.0000,0.0202,1.0000,1.0202
0-NC_010498.1-2001200:2001847,647,0.9977,0.0222,0.4194,1.0199
0-NC_010498.1-2471238:2471493,255,1.0000,0.0201,1.0000,1.0201
0-NC_010498.1-3834188:3834416,228,1.0000,0.0199,0.3226,1.0199
1-NC_011750.1-1909426:1909651,225,1.0000,0.0196,1.0000,1.0196
1-NC_011750.1-3203100:3203363,263,1.0000,0.0196,1.0000,1.0196
0-NC_010498.1-3927400:3927601,201,1.0000,0.0196,1.0000,1.0196
0-NC_010498.1-816593:816915,322,1.0000,0.0194,1.0000,1.0194
