signature_id,length,conservation,divergence,fraction_nontarget_hit,score
9-ALFB01000007.1-36286:37326,1040,0.9910,0.1225,1.0000,1.1136
4-AETV01000023.1-220406:220721,315,0.9903,0.1231,1.0000,1.1134
1-CAAX01000437.1-6077:6400,323,0.9770,0.1352,1.0000,1.1122
1-CAAX01000559.1-560:815,255,0.9944,0.1165,1.0000,1.1110
0-AE006468.2-86722:86998,276,0.9900,0.1203,1.0000,1.1102
6-AHHV01000008.1-567715:568204,489,0.9878,0.1221,1.0000,1.1099
0-AE006468.2-3025657:3025997,340,0.9918,0.1181,1.0000,1.1098
2-CAAZ01000392.1-31223:31476,253,0.9932,0.1156,1.0000,1.1088
11-AMBX01000035.1-26571:27099,528,0.9675,0.1410,1.0000,1.1085
13-AMEC02000048.1-52698:53603,905,0.9892,0.1155,0.8571,1.1047
2-CAAZ01000327.1-14282:14649,367,0.9646,0.1404,1.0000,1.1050
1-CAAX01000677.1-1030:1351,321,0.9883,0.1159,1.0000,1.1041
8-ALEJ01000034.1-51590:52418,828,0.9873,0.1159,1.0000,1.1033
8-ALEJ01000016.1-229229:229803,574,0.9833,0.1199,0.9524,1.1032
3-AESO01000060.1-58591:59089,498,0.9719,0.1301,0.9524,1.1020
1-CAAX01000833.1-6059:6484,425,0.9949,0.1075,1.0000,1.1024
1-CAAX01000025.1-1980:2254,274,0.9931,0.1088,1.0000,1.1019
15-ALGC01000041.1-16834:17671,837,0.9944,0.1072,1.0000,1.1016
11-AMBX01000057.1-30960:31619,659,0.9855,0.1153,0.5238,1.1007
2-CAAZ01000108.1-7005:7350,345,0.9852,0.1150,0.8571,1.1002
6-AHHV01000005.1-159688:159998,310,0.9900,0.1086,1.0000,1.0986
12-AMEH02000043.1-6531:6978,447,0.9876,0.1104,1.0000,1.0980
1-CAAX01000223.1-1557:1916,359,0.9942,0.1036,1.0000,1.0978
1-CAAX01000534.1-9405:9635,230,0.9785,0.1164,1.0000,1.0949
12-AMEH02000175.1-2098:2365,267,0.9850,0.1088,1.0000,1.0938
12-AMEH02000269.1-19295:19587,292,0.9886,0.1047,1.0000,1.0933
12-AMEH02000171.1-7618:8059,441,0.9889,0.1040,0.5238,1.0929
2-CAAZ01000392.1-62564:62994,430,0.9944,0.0980,1.0000,1.0924
2-CAAZ01000006.1-2682:2920,238,0.9831,0.1082,1.0000,1.0914
13-AMEC02000048.1-30834:31324,490,0.9860,0.1052,0.8571,1.0913
8-ALEJ01000019.1-206800:207573,773,0.9868,0.1042,1.0000,1.0910
0-AE006468.2-3029930:3030943,1013,0.9931,0.0975,1.0000,1.0907
2-CAAZ01000035.1-5784:6033,249,0.9859,0.1044,1.0000,1.0903
9-ALFB01000027.1-46395:46829,434,0.9919,0.0983,1.0000,1.0902
0-AE006468.2-3779453:3780405,952,0.9902,0.0997,1.0000,1.0899
2-CAAZ01000036.1-122:338,216,0.9828,0.1069,1.0000,1.0897
11-AMBX01000029.1-65755:67499,1744,0.9894,0.1003,1.0000,1.0897
3-AESO01000059.1-105554:105787,233,0.9974,0.0920,1.0000,1.0894
1-CAAX01001416.1-3669:3989,320,0.9757,0.1129,1.0000,1.0887
1-CAAX01001044.1-2883:3932,1049,0.9886,0.0998,0.4762,1.0884
2-CAAZ01000339.1-64360:64606,246,0.9837,0.1045,0.9524,1.0883
1-CAAX01000974.1-3884:4354,470,0.9860,0.1022,1.0000,1.0882
0-AE006468.2-3016983:3017208,225,0.9861,0.1020,1.0000,1.0881
12-AMEH02000247.1-5590:5809,219,0.9902,0.0970,1.0000,1.0872
2-CAAZ01000327.1-11298:11979,681,0.9884,0.0985,1.0000,1.0868
2-CAAZ01000329.1-40666:40871,205,0.9874,0.0983,1.0000,1.0857
8-ALEJ01000019.1-211017:211263,246,0.9910,0.0947,1.0000,1.0856
3-AESO01000019.1-2782:3103,321,0.9881,0.0975,1.0000,1.0855
2-CAAZ01000115.1-2367:2772,405,0.9901,0.0941,0.5238,1.0842
1-CAAX01000883.1-364:701,337,0.9782,0.1060,0.9048,1.0841
1-CAAX01002997.1-7593:8107,514,0.9825,0.1014,1.0000,1.0839
1-CAAX01000035.1-615:933,318,0.9972,0.0864,1.0000,1.0836
2-CAAZ01000115.1-7109:7392,283,0.9912,0.0922,0.8571,1.0834
0-AE006468.2-3019692:3020033,341,0.9869,0.0962,1.0000,1.0831
12-AMEH02000171.1-6337:7514,1177,0.9911,0.0917,0.4286,1.0828
3-AESO01000086.1-4950:5203,253,0.9862,0.0501,0.5238,1.0363
2-CAAZ01000339.1-63980:64228,248,0.9803,0.1018,0.9524,1.0820
33-AYDM01000064.1-26625:27211,586,0.9755,0.1061,0.6190,1.0816
2-CAAZ01000027.1-24615:25201,586,0.9733,0.1083,1.0000,1.0816
2-CAAZ01000329.1-34797:35275,478,0.9906,0.0908,1.0000,1.0813
2-CAAZ01000115.1-797:1056,259,0.9885,0.0925,0.5238,1.0810
1-CAAX01000268.1-1598:1806,208,0.9795,0.1014,1.0000,1.0809
2-CAAZ01000327.1-18665:19100,435,0.9759,0.1033,1.0000,1.0792
1-CAAX01001389.1-4447:4809,362,0.9867,0.0925,0.8571,1.0792
2-CAAZ01000083.1-24988:25198,210,0.9971,0.0816,1.0000,1.0788
14-ALFV01000024.1-943851:944486,635,0.9871,0.0910,0.8571,1.0782
12-AMEH02000171.1-5012:5796,784,0.9871,0.0908,1.0000,1.0779
11-AMBX01000029.1-74545:75156,611,0.9896,0.0881,1.0000,1.0777
1-CAAX01000776.1-5163:5460,297,0.9966,0.0810,1.0000,1.0776
1-CAAX01002791.1-2658:2940,282,0.9913,0.0861,1.0000,1.0774
0-AE006468.2-1174757:1175122,365,0.9939,0.0830,1.0000,1.0769
1-CAAX01002799.1-9064:9360,296,0.9789,0.0978,0.6190,1.0767
1-CAAX01000838.1-4813:5064,251,0.9920,0.0846,1.0000,1.0766
3-AESO01000065.1-43179:43403,224,0.9887,0.0878,0.8571,1.0765
13-AMEC02000048.1-51136:52038,902,0.9852,0.0912,0.8571,1.0764
2-CAAZ01000385.1-16433:16726,293,0.9872,0.0891,0.9524,1.0763
1-CAAX01000870.1-42:298,256,0.9961,0.0796,1.0000,1.0757
14-ALFV01000005.1-9266:9823,557,0.9749,0.1007,1.0000,1.0756
13-AMEC02000048.1-54874:56267,1393,0.9862,0.0894,1.0000,1.0756
1-CAAX01000509.1-11205:11717,512,0.9893,0.0861,0.8571,1.0754
1-CAAX01003009.1-2966:3248,282,0.9744,0.1010,1.0000,1.0753
2-CAAZ01000382.1-12193:13360,1167,0.9716,0.1035,1.0000,1.0752
2-CAAZ01000033.1-13870:14284,414,0.9984,0.0763,1.0000,1.0746
1-CAAX01000273.1-11066:11381,315,0.9875,0.0871,1.0000,1.0746
0-AE006468.2-3222876:3223146,270,0.9865,0.0880,1.0000,1.0745
1-CAAX01000509.1-9706:9941,235,0.9873,0.0809,0.8571,1.0682
8-ALEJ01000043.1-9338:9783,445,0.9980,0.0760,1.0000,1.0740
0-AE006468.2-418998:419231,233,0.9916,0.0817,1.0000,1.0734
13-AMEC02000025.1-100367:100706,339,0.9901,0.0832,1.0000,1.0732
1-CAAX01000198.1-9923:10143,220,0.9834,0.0894,1.0000,1.0728
1-CAAX01000706.1-1678:1974,296,0.9893,0.0833,1.0000,1.0727
1-CAAX01000285.1-6762:7006,244,0.9912,0.0812,1.0000,1.0724
1-CAAX01002845.1-9811:10145,334,0.9920,0.0798,1.0000,1.0719
8-ALEJ01000019.1-310968:311437,469,0.9897,0.0819,1.0000,1.0716
1-CAAX01000509.1-9186:9430,244,0.9847,0.0867,0.8571,1.0713
1-CAAX01000518.1-1564:1784,220,0.9966,0.0745,0.9524,1.0710
0-AE006468.2-1078791:1079129,338,0.9947,0.0761,1.0000,1.0708
0-AE006468.2-3043264:3043969,705,0.9931,0.0775,1.0000,1.0706
2-CAAZ01000142.1-28457:28793,336,0.9885,0.0821,1.0000,1.0706
1-CAAX01000930.1-5380:5602,222,0.9933,0.0772,1.0000,1.0705
3-AESO01000065.1-48686:49210,524,0.9896,0.0810,0.8571,1.0705
1-CAAX01000701.1-2175:2971,796,0.9922,0.0783,1.0000,1.0705
1-CAAX01001553.1-1410:1877,467,0.9850,0.0848,1.0000,1.0698
3-AESO01000031.1-88606:88835,229,0.9872,0.0821,1.0000,1.0694
8-ALEJ01000040.1-112613:113267,654,0.9955,0.0736,1.0000,1.0691
3-AESO01000086.1-10039:10462,423,0.9844,0.0847,1.0000,1.0691
1-CAAX01002851.1-1861:2163,302,0.9831,0.0858,1.0000,1.0688
2-CAAZ01000385.1-27315:27622,307,0.9874,0.0813,0.9524,1.0687
14-ALFV01000015.1-88302:89713,1411,0.9825,0.0861,1.0000,1.0685
13-AMEC02000048.1-37952:38380,428,0.9896,0.0783,0.8571,1.0680
0-AE006468.2-3234832:3235192,360,0.9942,0.0737,1.0000,1.0679
13-AMEC02000048.1-48486:48868,382,0.9885,0.0789,0.8571,1.0674
14-ALFV01000015.1-24755:25469,714,0.9888,0.0785,0.3810,1.0673
3-AESO01000017.1-86410:87086,676,0.9940,0.0732,1.0000,1.0672
2-CAAZ01000035.1-7559:7785,226,0.9847,0.0712,0.4286,1.0559
1-CAAX01000875.1-6393:6668,275,0.9802,0.0868,1.0000,1.0670
1-CAAX01000533.1-1241:1447,206,0.9955,0.0714,1.0000,1.0670
12-AMEH02000247.1-7230:7513,283,0.9951,0.0718,1.0000,1.0670
13-AMEC02000053.1-187939:188606,667,0.9785,0.0884,1.0000,1.0669
2-CAAZ01000343.1-9944:10470,526,0.9898,0.0770,1.0000,1.0668
4-AETV01000029.1-22526:22835,309,0.9845,0.0823,1.0000,1.0667
3-AESO01000065.1-49958:50306,348,0.9852,0.0813,0.8571,1.0664
6-AHHV01000018.1-477069:477375,306,0.9840,0.0822,1.0000,1.0662
2-CAAZ01000329.1-35606:35869,263,0.9968,0.0692,1.0000,1.0660
3-AESO01000072.1-98751:98970,219,0.9895,0.0761,1.0000,1.0656
2-CAAZ01000115.1-3459:3833,374,0.9936,0.0712,0.5714,1.0648
1-CAAX01000326.1-7629:8040,411,0.9908,0.0736,1.0000,1.0644
1-CAAX01000404.1-2087:2383,296,0.9929,0.0714,1.0000,1.0644
2-CAAZ01000017.1-3305:4040,735,0.9833,0.0809,1.0000,1.0642
1-CAAX01000704.1-20975:21226,251,0.9948,0.0694,1.0000,1.0642
13-AMEC02000048.1-32407:32854,447,0.9924,0.0576,0.8571,1.0500
3-AESO01000049.1-13292:13565,273,0.9793,0.0848,1.0000,1.0641
1-CAAX01000509.1-8662:8993,331,0.9849,0.0791,0.8571,1.0640
3-AESO01000068.1-37841:38139,298,0.9859,0.0780,1.0000,1.0639
1-CAAX01001289.1-1379:1765,386,0.9890,0.0746,1.0000,1.0636
9-ALFB01000039.1-90445:90654,209,0.9926,0.0709,1.0000,1.0635
8-ALEJ01000040.1-145808:146163,355,0.9961,0.0673,1.0000,1.0634
1-CAAX01000128.1-416:626,210,0.9935,0.0698,1.0000,1.0633
3-AESO01000033.1-87219:87468,249,0.9975,0.0658,1.0000,1.0633
12-AMEH02000074.1-20524:20821,297,0.9885,0.0747,1.0000,1.0632
2-CAAZ01000343.1-6147:6392,245,0.9905,0.0725,1.0000,1.0630
1-CAAX01000828.1-1630:1948,318,0.9889,0.0740,1.0000,1.0629
13-AMEC02000025.1-31917:32387,470,0.9942,0.0686,1.0000,1.0628
3-AESO01000049.1-21922:22149,227,0.9903,0.0724,1.0000,1.0627
2-CAAZ01000341.1-6693:7209,516,0.9938,0.0688,1.0000,1.0626
4-AETV01000015.1-11003:11225,222,0.9869,0.0755,1.0000,1.0624
4-AETV01000023.1-328792:329022,230,0.9947,0.0675,1.0000,1.0622
2-CAAZ01000111.1-1746:2116,370,0.9903,0.0712,1.0000,1.0614
13-AMEC02000114.1-11172:11495,323,0.9949,0.0665,1.0000,1.0614
3-AESO01000068.1-242391:242699,308,0.9915,0.0694,1.0000,1.0609
1-CAAX01000198.1-777:980,203,0.9900,0.0708,1.0000,1.0609
1-CAAX01002776.1-470:925,455,0.9885,0.0721,1.0000,1.0606
1-CAAX01000151.1-389:927,538,0.9970,0.0635,1.0000,1.0604
1-CAAX01000462.1-478:942,464,0.9928,0.0676,0.8095,1.0604
0-AE006468.2-4020531:4020812,281,0.9892,0.0712,1.0000,1.0604
0-AE006468.2-2982051:2982418,367,0.9955,0.0647,1.0000,1.0602
3-AESO01000042.1-12753:13125,372,0.9943,0.0659,1.0000,1.0603
8-ALEJ01000043.1-8689:9111,422,0.9931,0.0670,1.0000,1.0601
3-AESO01000056.1-95750:95960,210,0.9861,0.0739,1.0000,1.0600
12-AMEH02000052.1-10979:11264,285,0.9934,0.0663,0.9524,1.0597
3-AESO01000046.1-91021:91225,204,0.9896,0.0700,1.0000,1.0596
2-CAAZ01000327.1-10635:11049,414,0.9950,0.0644,1.0000,1.0594
9-ALFB01000033.1-61136:61783,647,0.9840,0.0749,1.0000,1.0589
1-CAAX01000968.1-116:444,328,0.9919,0.0669,1.0000,1.0588
3-AESO01000060.1-146916:147230,314,0.9677,0.0910,1.0000,1.0587
2-CAAZ01000017.1-6823:7264,441,0.9880,0.0706,1.0000,1.0586
2-CAAZ01000089.1-4036:4307,271,0.9836,0.0747,1.0000,1.0582
3-AESO01000031.1-45371:46260,889,0.9829,0.0752,0.5714,1.0581
0-AE006468.2-3337089:3337347,258,0.9939,0.0642,1.0000,1.0581
0-AE006468.2-3036138:3037277,1139,0.9895,0.0684,1.0000,1.0579
2-CAAZ01000011.1-14086:14460,374,0.9930,0.0646,0.8095,1.0575
3-AESO01000049.1-2257:2497,240,0.9845,0.0730,1.0000,1.0576
0-AE006468.2-12021:12243,222,0.9951,0.0624,1.0000,1.0576
2-CAAZ01000056.1-13960:14383,423,0.9899,0.0675,0.6667,1.0575
3-AESO01000048.1-7593:7820,227,0.9959,0.0613,0.9524,1.0571
1-CAAX01001073.1-1848:2065,217,0.9968,0.0601,1.0000,1.0570
2-CAAZ01000074.1-14209:14579,370,0.9882,0.0687,1.0000,1.0569
15-ALGC01000021.1-100912:101248,336,0.9898,0.0670,1.0000,1.0569
1-CAAX01000188.1-6244:6559,315,0.9741,0.0827,1.0000,1.0568
0-AE006468.2-4129853:4130065,212,0.9932,0.0633,1.0000,1.0566
23-CATM01000039.1-66246:66496,250,0.9921,0.0646,1.0000,1.0567
1-CAAX01000238.1-521:848,327,0.9925,0.0641,1.0000,1.0565
1-CAAX01001608.1-639:1069,430,0.9808,0.0756,1.0000,1.0564
1-CAAX01000838.1-6321:6624,303,0.9937,0.0627,1.0000,1.0564
2-CAAZ01000033.1-84124:84416,292,0.9859,0.0705,1.0000,1.0564
1-CAAX01000437.1-1045:1411,366,0.9835,0.0726,1.0000,1.0561
6-AHHV01000005.1-95883:96126,243,0.9747,0.0805,1.0000,1.0553
1-CAAX01001416.1-2397:2643,246,0.9956,0.0602,1.0000,1.0558
0-AE006468.2-4099109:4099388,279,0.9940,0.0618,0.9524,1.0558
0-AE006468.2-30569:30835,266,0.9857,0.0700,0.6667,1.0557
3-AESO01000072.1-41538:41747,209,0.9938,0.0617,1.0000,1.0555
8-ALEJ01000040.1-111958:112337,379,0.9987,0.0568,1.0000,1.0555
8-ALEJ01000012.1-18535:18911,376,0.9912,0.0642,0.8571,1.0554
12-AMEH02000247.1-6784:7073,289,0.9949,0.0605,1.0000,1.0553
14-ALFV01000028.1-273997:274461,464,0.9920,0.0630,1.0000,1.0550
1-CAAX01000389.1-891:1107,216,0.9888,0.0659,1.0000,1.0547
1-CAAX01001354.1-365:638,273,0.9988,0.0558,1.0000,1.0546
1-CAAX01000337.1-6385:7021,636,0.9899,0.0646,1.0000,1.0545
0-AE006468.2-3292949:3294699,1750,0.9724,0.0819,1.0000,1.0543
11-AMBX01000057.1-7722:8181,459,0.9900,0.0642,1.0000,1.0543
1-CAAX01000509.1-2851:3280,429,0.9951,0.0592,1.0000,1.0542
2-CAAZ01000103.1-15640:15941,301,0.9967,0.0574,1.0000,1.0542
3-AESO01000031.1-89105:89328,223,0.9878,0.0662,1.0000,1.0540
1-CAAX01000799.1-522:1020,498,0.9827,0.0712,1.0000,1.0540
1-CAAX01002797.1-9465:9695,230,0.9903,0.0634,1.0000,1.0536
0-AE006468.2-3285861:3286076,215,0.9946,0.0589,0.8095,1.0536
4-AETV01000033.1-40826:41780,954,0.9891,0.0642,1.0000,1.0533
0-AE006468.2-4462451:4462678,227,0.9866,0.0667,1.0000,1.0533
13-AMEC02000074.1-50598:50799,201,0.9617,0.0914,1.0000,1.0532
2-CAAZ01000325.1-8174:8505,331,0.9938,0.0591,1.0000,1.0529
0-AE006468.2-5473:5695,222,0.9967,0.0562,1.0000,1.0528
1-CAAX01000704.1-511:816,305,0.9952,0.0570,0.9524,1.0522
1-CAAX01002799.1-10363:10971,608,0.9913,0.0615,1.0000,1.0528
1-CAAX01000025.1-359:565,206,0.9958,0.0569,1.0000,1.0526
13-AMEC02000048.1-38616:38999,383,0.9895,0.0630,0.8571,1.0525
11-AMBX01000047.1-113177:113593,416,0.9935,0.0591,1.0000,1.0525
1-CAAX01002840.1-1885:2464,579,0.9948,0.0577,1.0000,1.0525
0-AE006468.2-3142777:3143227,450,0.9965,0.0554,1.0000,1.0520
1-CAAX01000581.1-1142:1351,209,0.9828,0.0690,1.0000,1.0519
8-ALEJ01000044.1-19838:20254,416,0.9888,0.0631,0.8095,1.0519
2-CAAZ01000074.1-1018:1269,251,0.9909,0.0609,1.0000,1.0518
4-AETV01000023.1-705904:706224,320,0.9886,0.0632,1.0000,1.0518
1-CAAX01000057.1-407:800,393,0.9922,0.0596,1.0000,1.0518
1-CAAX01000509.1-3612:3890,278,0.9932,0.0586,1.0000,1.0518
36-CP150071.1-2274014:2274670,656,0.9861,0.0656,1.0000,1.0517
0-AE006468.2-3160906:3161135,229,0.9919,0.0597,1.0000,1.0516
12-AMEH02000199.1-37268:37638,370,0.9413,0.1099,0.7619,1.0513
1-CAAX01002997.1-8491:8737,246,0.9990,0.0521,1.0000,1.0511
1-CAAX01002776.1-4755:5120,365,0.9862,0.0646,1.0000,1.0508
2-CAAZ01000042.1-1975:2206,231,0.9903,0.0606,1.0000,1.0509
0-AE006468.2-9979:10253,274,0.9924,0.0582,0.8571,1.0507
0-AE006468.2-3380247:3380541,294,0.9902,0.0603,1.0000,1.0505
1-CAAX01000271.1-2271:2815,544,0.9937,0.0568,1.0000,1.0505
2-CAAZ01000339.1-53583:53806,223,0.9945,0.0559,1.0000,1.0504
0-AE006468.2-28585:28892,307,0.9943,0.0560,0.7143,1.0503
3-AESO01000044.1-52006:52269,263,0.9918,0.0585,1.0000,1.0503
4-AETV01000026.1-73741:74058,317,0.9939,0.0563,1.0000,1.0502
1-CAAX01001006.1-1264:1662,398,0.9870,0.0632,1.0000,1.0501
2-CAAZ01000383.1-8623:9090,467,0.9828,0.0667,0.7619,1.0495
13-AMEC02000025.1-53133:54106,973,0.9949,0.0552,1.0000,1.0501
3-AESO01000033.1-74865:75181,316,0.9915,0.0586,1.0000,1.0501
8-ALEJ01000016.1-295656:295903,247,0.9831,0.0669,1.0000,1.0500
0-AE006468.2-69295:70237,942,0.9879,0.0620,1.0000,1.0500
2-CAAZ01000033.1-36690:37072,382,0.9965,0.0532,1.0000,1.0497
6-AHHV01000005.1-103054:103500,446,0.9833,0.0663,1.0000,1.0496
1-CAAX01000697.1-116:378,262,0.9954,0.0542,1.0000,1.0496
8-ALEJ01000019.1-240664:241039,375,0.9947,0.0549,1.0000,1.0495
0-AE006468.2-3119187:3119812,625,0.9951,0.0542,1.0000,1.0493
1-CAAX01000285.1-2135:2437,302,0.9966,0.0525,1.0000,1.0491
3-AESO01000064.1-2500:2775,275,0.9965,0.0525,1.0000,1.0489
12-AMEH02000247.1-8154:8517,363,0.9895,0.0593,0.7143,1.0488
1-CAAX01001607.1-769:1251,482,0.9950,0.0538,1.0000,1.0488
1-CAAX01000025.1-1616:1864,248,0.9964,0.0522,1.0000,1.0486
0-AE006468.2-3016471:3016696,225,0.9879,0.0607,1.0000,1.0486
12-AMEH02000052.1-3559:3924,365,0.9952,0.0530,0.9524,1.0481
8-ALEJ01000040.1-37816:38170,354,0.9946,0.0539,1.0000,1.0485
1-CAAX01001386.1-407:623,216,0.9914,0.0571,1.0000,1.0485
2-CAAZ01000027.1-33051:33275,224,0.9931,0.0553,1.0000,1.0484
3-AESO01000080.1-149675:150047,372,0.9893,0.0589,1.0000,1.0482
1-CAAX01000518.1-2735:3506,771,0.9929,0.0551,1.0000,1.0480
11-AMBX01000038.1-104268:104805,537,0.9739,0.0740,1.0000,1.0480
2-CAAZ01000077.1-7288:7531,243,0.9854,0.0625,1.0000,1.0479
0-AE006468.2-1799905:1800410,505,0.9949,0.0530,1.0000,1.0479
2-CAAZ01000343.1-8480:8912,432,0.9931,0.0548,1.0000,1.0478
3-AESO01000076.1-7257:7656,399,0.9958,0.0520,1.0000,1.0478
1-CAAX01002997.1-8958:9359,401,0.9966,0.0511,1.0000,1.0477
2-CAAZ01000057.1-35845:36301,456,0.9946,0.0529,1.0000,1.0475
11-AMBX01000047.1-52696:53319,623,0.9942,0.0534,0.6667,1.0475
1-CAAX01000810.1-2992:3287,295,0.9942,0.0533,1.0000,1.0474
0-AE006468.2-3582114:3582415,301,0.9846,0.0628,1.0000,1.0474
2-CAAZ01000033.1-34016:34251,235,0.9862,0.0612,1.0000,1.0474
2-CAAZ01000349.1-8016:8280,264,0.9927,0.0547,1.0000,1.0474
1-CAAX01001593.1-2339:2561,222,0.9949,0.0519,1.0000,1.0468
3-AESO01000060.1-9732:10143,411,0.9943,0.0524,0.9524,1.0467
6-AHHV01000023.1-208118:208350,232,0.9925,0.0540,1.0000,1.0465
2-CAAZ01000073.1-29333:29630,297,0.9925,0.0539,0.8095,1.0464
3-AESO01000030.1-12194:12468,274,0.9905,0.0554,1.0000,1.0459
2-CAAZ01000020.1-16039:16549,510,0.9909,0.0550,1.0000,1.0459
2-CAAZ01000385.1-10425:10979,554,0.9950,0.0505,0.9524,1.0455
3-AESO01000033.1-32053:32288,235,0.9917,0.0541,1.0000,1.0458
1-CAAX01000394.1-3862:4189,327,0.9947,0.0510,1.0000,1.0457
2-CAAZ01000329.1-26398:26655,257,0.9929,0.0524,1.0000,1.0454
1-CAAX01000704.1-7200:7841,641,0.9943,0.0509,0.9524,1.0452
0-AE006468.2-3289395:3289623,228,0.9883,0.0522,0.8095,1.0405
2-CAAZ01000400.1-2308:2560,252,0.9948,0.0503,1.0000,1.0450
1-CAAX01000704.1-24712:24991,279,0.9967,0.0483,1.0000,1.0450
2-CAAZ01000385.1-29107:29374,267,0.9935,0.0514,0.9524,1.0448
8-ALEJ01000016.1-294638:294883,245,0.9947,0.0501,1.0000,1.0448
2-CAAZ01000036.1-12540:12796,256,0.9844,0.0605,1.0000,1.0448
12-AMEH02000052.1-12777:13414,637,0.9912,0.0533,0.9524,1.0445
1-CAAX01002845.1-12865:13109,244,0.9816,0.0628,1.0000,1.0445
1-CAAX01001354.1-4344:4639,295,0.9939,0.0491,0.9048,1.0430
