fasta_header,length,conservation,f_tar_hits,divergence,f_neg_hits,avg_repeats_tar,avg_pident_tar,avg_repeats_neg,avg_pident_neg,rep_ratio,n_nodes
1-NC_011750.1-1732912:1733361,449,0.9966592427616926,1.0,0.08535095912062649,0.9354838709677419,1.5,0.7600222717149221,2.103448275862069,0.440826357422625,1.0,5
0-NC_010498.1-2431594:2431882,288,0.9982638888888888,1.0,0.08355734767025089,1.0,2.0,0.5373263888888888,2.0,0.5002986857825568,1.0,4
0-NC_010498.1-2970913:2971256,343,1.0,1.0,0.0814445593905765,1.0,2.0,0.5262390670553936,2.3870967741935485,0.4201385623373774,1.0,4
1-NC_011750.1-4509846:4511230,1384,0.997471098265896,1.0,0.08395487600223756,1.0,3.0,0.3442919075144509,3.032258064516129,0.13698800422649018,0.5,14
0-NC_010498.1-750198:752037,1839,0.9989124524197933,1.0,0.08160115069550422,1.0,4.0,0.33516856987493204,3.4193548387096775,0.14430937805141877,0.5,19
0-NC_010498.1-2131440:2132011,571,0.999124343257443,1.0,0.08089938421558104,0.8387096774193549,1.0,0.999124343257443,1.1153846153846154,0.8539561722573981,0.5,7
0-NC_010498.1-887298:887600,302,1.0,1.0,0.07979064302499465,1.0,1.0,1.0,2.032258064516129,0.488553015737378,1.0,4
0-NC_010498.1-2183671:2186088,2417,0.9993793959453868,1.0,0.07977097708436212,1.0,3.5,0.30214797958902223,2.6451612903225805,0.3612976630587104,1.0,29
0-NC_010498.1-1827038:1828037,999,0.998998998998999,1.0,0.07985404759598308,1.0,3.0,0.38876376376376376,2.129032258064516,0.3768661134252533,0.5,10
0-NC_010498.1-1055226:1055488,262,1.0,1.0,0.07645900024624476,0.9032258064516129,1.0,1.0,1.3214285714285714,0.7045392584514723,1.0,3
0-NC_010498.1-2442854:2443416,562,1.0,1.0,0.07616806336815521,1.0,2.0,0.6791221826809015,2.129032258064516,0.4642119159683159,1.0,5
0-NC_010498.1-2024745:2025180,435,1.0,1.0,0.07601038190582128,1.0,3.5,0.328448275862069,2.5161290322580645,0.32323569398096647,1.0,4
0-NC_010498.1-4575316:4575711,395,1.0,1.0,0.07537770518579012,0.967741935483871,2.0,0.6,1.9,0.3731082981715893,1.0,5
0-NC_010498.1-2856760:2857077,317,0.9936908517350158,1.0,0.08161188562124758,0.9354838709677419,2.5,0.5202418506834912,6.793103448275862,0.22999502906066288,1.0,4
1-NC_011750.1-1709117:1709487,370,0.9972972972972973,1.0,0.07768090671316479,1.0,6.5,0.41132561132561135,5.516129032258065,0.3461597542242703,1.0,4
0-NC_010498.1-4510624:4510861,237,1.0,1.0,0.07472437729685585,1.0,1.5,0.770042194092827,2.7096774193548385,0.3919286783721248,1.0,4
0-NC_010498.1-158428:158892,464,1.0,1.0,0.07327586206896551,1.0,4.0,0.2920258620689655,3.935483870967742,0.2870179829440118,1.0,6
1-NC_011750.1-168413:168890,477,0.9947589098532494,1.0,0.07817677689862718,1.0,3.5,0.344601677148847,2.7419354838709675,0.27806519239872857,0.5,5
0-NC_010498.1-2142053:2142254,201,1.0,1.0,0.07254052319049911,1.0,2.5,0.550580431177446,2.5806451612903225,0.5557962873803028,1.0,3
0-NC_010498.1-169867:170333,466,0.990343347639485,1.0,0.08189118094974387,1.0,2.5,0.43866237482117315,1.967741935483871,0.504707185380036,0.5,9
0-NC_010498.1-2601120:2601413,293,0.9965870307167235,1.0,0.07464494109875591,1.0,4.0,0.31313993174061433,3.225806451612903,0.36009394840177616,0.5,4
0-NC_010498.1-1055553:1056019,466,1.0,1.0,0.07012321749965389,1.0,6.5,0.20869098712446352,8.32258064516129,0.1643476306947164,1.0,5
1-NC_011750.1-1912418:1913575,1157,0.9991356957649092,1.0,0.07087294727744167,0.8387096774193549,1.0,0.9991356957649092,1.7307692307692308,0.5136875872614852,1.0,10
0-NC_010498.1-4470582:4470826,244,1.0,1.0,0.06901110523532522,1.0,2.0,0.5348360655737705,2.5483870967741935,0.4265600211528292,1.0,3
1-NC_011750.1-1728334:1728604,270,1.0,1.0,0.06845878136200717,1.0,151.0,0.1477735861931151,208.67741935483872,0.15008567809155549,1.0,3
0-NC_010498.1-2585384:2585746,362,0.9986187845303868,1.0,0.06941721618249866,1.0,2.5,0.45879373848987104,2.225806451612903,0.48069268698390066,1.0,3
0-NC_010498.1-752208:755979,3771,0.9976133651551312,1.0,0.07017904038459893,1.0,4.5,0.30914876690533016,3.4193548387096775,0.15232903625004635,0.5,40
0-NC_010498.1-4128569:4128912,343,1.0,1.0,0.06667920624470987,1.0,5.5,0.3326044703595724,5.580645161290323,0.283447980904014,1.0,5
0-NC_010498.1-941854:942150,296,1.0,1.0,0.06593286835222319,1.0,3.5,0.47100225225225234,2.838709677419355,0.3823470648067423,1.0,5
0-NC_010498.1-3975964:3976173,209,1.0,1.0,0.06590523228893347,1.0,4.0,0.426475279106858,4.741935483870968,0.3035227364599181,1.0,3
1-NC_011750.1-459738:460099,361,1.0,1.0,0.06549906174604593,1.0,1.0,1.0,1.0,0.9321776427486372,1.0,4
0-NC_010498.1-2418179:2418452,273,1.0,1.0,0.06546142030012997,1.0,2.0,0.5347985347985348,1.967741935483871,0.4671314348733704,1.0,4
0-NC_010498.1-3885671:3885988,317,0.9968454258675079,1.0,0.06838302635595808,1.0,2.0,0.555205047318612,2.0,0.5336827108985449,1.0,5
1-NC_011750.1-2950998:2951252,254,0.9980314960629921,1.0,0.06616713233426466,0.7741935483870968,1.0,0.9980314960629921,1.875,0.395505249343832,0.5,4
0-NC_010498.1-2343046:2343284,238,1.0,1.0,0.06397397668744917,1.0,5.5,0.30581232492997196,4.870967741935484,0.259209812957441,1.0,3
0-NC_010498.1-2428933:2429168,235,0.997872340425532,1.0,0.06506520247083047,1.0,1.5,0.7659574468085106,1.967741935483871,0.5676733013040495,1.0,3
0-NC_010498.1-4187756:4191076,3320,0.9984939759036144,1.0,0.06424407306645939,1.0,6.0,0.19250860585197932,7.483870967741935,0.08361340207920076,1.0,36
0-NC_010498.1-367109:367311,202,1.0,1.0,0.06244011497923986,1.0,2.5,0.5057755775577557,2.870967741935484,0.35951506440966674,1.0,3
0-NC_010498.1-904213:904644,431,1.0,1.0,0.062195943417408875,1.0,2.0,0.525522041763341,2.096774193548387,0.48117655864082026,1.0,5
0-NC_010498.1-2000640:2000990,350,1.0,1.0,0.061751152073732725,0.7096774193548387,1.0,1.0,1.0,0.7120779220779221,1.0,4
0-NC_010498.1-2806674:2806929,255,1.0,1.0,0.06173308032890576,1.0,2.0,0.5392156862745098,3.6774193548387095,0.32591397849462367,1.0,3
0-NC_010498.1-4028609:4028971,362,1.0,1.0,0.061397255391195865,1.0,2.5,0.47329650092081027,1.7741935483870968,0.6243390958236797,1.0,3
0-NC_010498.1-4358427:4358689,262,1.0,1.0,0.061191824673725685,1.0,3.0,0.3816793893129771,2.5806451612903225,0.22224616268570963,1.0,3
1-NC_011750.1-2805237:2809321,4084,0.9969392752203722,1.0,0.06359988625951786,1.0,8.5,0.13656604169581643,4.548387096774194,0.05579474657386888,0.5,40
0-NC_010498.1-2011935:2012193,258,0.998062015503876,1.0,0.06189047261815454,1.0,3.0,0.3869509043927649,3.225806451612903,0.3582791531216138,1.0,3
0-NC_010498.1-1833400:1833980,580,1.0,1.0,0.05912124582869855,1.0,3.0,0.3574712643678161,3.903225806451613,0.23546162402669638,1.0,8
0-NC_010498.1-729131:730083,952,0.9952731092436975,1.0,0.0635673624288425,1.0,1.5,0.7518382352941176,1.1935483870967742,0.8476551911087016,1.0,8
1-NC_011750.1-2260662:2260968,306,0.9967320261437909,1.0,0.06198608475648324,1.0,7.0,0.3046218487394958,8.03225806451613,0.25892863227619706,0.5,5
1-NC_011750.1-4060337:4061228,891,0.9949494949494949,1.0,0.0635386119257087,1.0,3.0,0.3946876169098391,1.6774193548387097,0.3164259078237573,0.5,13
0-NC_010498.1-2186927:2188090,1163,0.999140154772141,1.0,0.05885779269408926,1.0,7.5,0.20494257462228227,6.645161290322581,0.18738196940218965,0.5,13
0-NC_010498.1-2597559:2597929,370,0.9945945945945946,1.0,0.06277244986922406,1.0,2.0,0.527027027027027,1.935483870967742,0.5273321708805581,1.0,5
0-NC_010498.1-2190591:2191354,763,0.9986893840104849,1.0,0.058301272565847884,1.0,1.5,0.7562254259501966,3.3870967741935485,0.3740173903239899,0.5,10
1-NC_011750.1-3120072:3120474,402,1.0,1.0,0.05697319852351148,1.0,2.0,0.5398009950248757,1.935483870967742,0.536751725244744,1.0,5
0-NC_010498.1-2857992:2858422,430,0.9976744186046511,1.0,0.059039759939985,0.5483870967741935,2.0,0.5279069767441861,1.2941176470588236,0.7132010943912449,1.0,6
0-NC_010498.1-3938124:3938481,357,0.9985994397759104,1.0,0.0575585072738773,1.0,1.0,0.9985994397759104,1.4838709677419355,0.7389536459745188,1.0,7
0-NC_010498.1-949250:949516,266,1.0,1.0,0.056148435605141885,0.9354838709677419,2.0,0.5488721804511278,1.3793103448275863,0.8038198945639963,1.0,3
0-NC_010498.1-1819782:1819992,210,1.0,1.0,0.055453149001536105,1.0,3.0,0.4198412698412698,3.903225806451613,0.3348719918074756,1.0,3
1-NC_011750.1-4061216:4061886,670,0.9888059701492538,1.0,0.06576793452094368,1.0,1.0,0.9888059701492538,2.2903225806451615,0.3750200609853956,0.5,8
0-NC_010498.1-3844620:3845079,459,0.9989106753812637,1.0,0.055660974067046176,0.967741935483871,3.0,0.4349128540305011,2.1,0.3625030259017187,1.0,7
0-NC_010498.1-2494039:2494319,280,0.9982142857142857,1.0,0.05633640552995392,1.0,2.5,0.46875,1.2580645161290323,0.8466397849462366,1.0,3
0-NC_010498.1-1366123:1366330,207,1.0,1.0,0.054386785102072614,1.0,1.0,1.0,1.3225806451612903,0.802166121240455,1.0,3
0-NC_010498.1-3846748:3847034,286,0.9982517482517482,1.0,0.055944055944055944,0.9032258064516129,1.0,0.9982517482517482,1.0,0.9345654345654345,1.0,3
0-NC_010498.1-1821208:1821855,647,0.9976816074188563,1.0,0.056339432617041434,1.0,5.0,0.2358964451313756,4.161290322580645,0.2622451014608366,0.5,8
0-NC_010498.1-2932606:2932853,247,1.0,1.0,0.053937573462191454,1.0,1.0,1.0,1.8387096774193548,0.3089330024813896,1.0,5
0-NC_010498.1-90426:90884,458,0.9989082969432315,1.0,0.05500774757008029,1.0,2.5,0.4510553129548762,2.6451612903225805,0.40471662675494197,1.0,4
0-NC_010498.1-938686:939153,467,0.9989293361884368,1.0,0.05498376735511501,0.8709677419354839,1.0,0.9989293361884368,1.0740740740740742,0.8261162661590927,1.0,5
0-NC_010498.1-3751531:3751738,207,1.0,1.0,0.053763440860215055,1.0,1.0,1.0,1.1612903225806452,0.8826035011168252,1.0,3
0-NC_010498.1-2631192:2631991,799,0.9987484355444305,1.0,0.054786224716379346,1.0,23.5,0.10036978040732733,23.774193548387096,0.10290716443628481,1.0,7
1-NC_011750.1-92996:93550,554,0.9981949458483754,1.0,0.055141492954466055,1.0,1.5,0.7572202166064982,2.064516129032258,0.49896160863320516,0.5,6
0-NC_010498.1-980153:980487,334,0.9970059880239521,1.0,0.05630674135599768,1.0,2.0,0.5434131736526946,2.0,0.5230023823321099,0.5,5
0-NC_010498.1-2587832:2588194,362,1.0,1.0,0.05328818392443414,1.0,2.0,0.5248618784530387,2.064516129032258,0.5245767242915702,1.0,4
0-NC_010498.1-2472346:2472668,322,0.9875776397515528,1.0,0.06561811260268482,0.8064516129032258,1.0,0.9875776397515528,1.0,0.9286956521739131,1.0,4
1-NC_011750.1-399551:399935,384,0.99609375,1.0,0.05695564516129032,1.0,3.0,0.4192708333333333,2.193548387096774,0.38682375672043007,1.0,5
0-NC_010498.1-3845478:3845915,437,0.9977116704805492,1.0,0.05528899387318225,0.7741935483870968,1.0,0.9977116704805492,1.2916666666666667,0.7750762776506483,1.0,4
0-NC_010498.1-2694917:2695368,451,1.0,1.0,0.05285744939560833,1.0,2.0,0.7056541019955654,1.7741935483870968,0.642622130033617,1.0,7
0-NC_010498.1-899412:899768,356,1.0,1.0,0.052645886190648784,1.0,1.0,1.0,1.8064516129032258,0.6220097861544037,1.0,5
0-NC_010498.1-1987731:1988093,362,0.9972375690607734,1.0,0.05507039743361255,1.0,3.0,0.3825966850828729,3.064516129032258,0.37353709974454946,1.0,6
0-NC_010498.1-3717124:3717376,252,1.0,1.0,0.05222734254992319,0.9032258064516129,1.5,0.7757936507936508,1.1428571428571428,0.8893613000755858,1.0,3
1-NC_011750.1-2634728:2635683,955,0.9989528795811519,1.0,0.052930248268873506,1.0,3.0,0.3481675392670157,2.6451612903225805,0.395653887293813,0.5,11
1-NC_011750.1-292545:293136,591,1.0,1.0,0.05179848261557775,1.0,16.0,0.11669839255499154,22.193548387096776,0.10176676231776893,1.0,6
0-NC_010498.1-3713320:3713575,255,1.0,1.0,0.051739405439595196,1.0,4.0,0.3176470588235294,4.096774193548387,0.265157073582121,1.0,4
0-NC_010498.1-3001022:3001326,304,0.9983552631578947,1.0,0.05294991511035654,1.0,125.5,0.1627709927696136,183.80645161290323,0.1664895349471854,0.5,4
0-NC_010498.1-4019089:4019505,416,0.9987980769230769,1.0,0.052109181141439205,1.0,4.0,0.4371995192307692,2.2903225806451615,0.7364441170388751,1.0,5
0-NC_010498.1-812957:813457,500,0.998,1.0,0.0527741935483871,1.0,5.0,0.2388,3.967741935483871,0.2703589861751152,1.0,5
0-NC_010498.1-3770361:3770577,216,0.9976851851851852,1.0,0.0528673835125448,1.0,3.0,0.39274691358024694,2.4838709677419355,0.4711270410195142,1.0,3
0-NC_010498.1-2357098:2357500,402,1.0,1.0,0.05039319531375381,1.0,1.0,1.0,1.0,0.9496068046862463,1.0,3
0-NC_010498.1-2529773:2530770,997,0.9974924774322969,1.0,0.05267415148671822,1.0,96.0,0.03863375841811147,161.19354838709677,0.03390965440689011,1.0,10
0-NC_010498.1-978761:979130,369,0.9986449864498645,1.0,0.05096599353090305,1.0,3.5,0.33005871725383923,4.548387096774194,0.2766908529300347,1.0,4
0-NC_010498.1-4741646:4742004,358,1.0,1.0,0.049378266354298074,1.0,2.5,0.5025605214152701,2.161290322580645,0.5315822670751487,1.0,5
0-NC_010498.1-3910686:3910985,299,0.9916387959866221,1.0,0.05761139281475887,1.0,1.0,0.9916387959866221,1.064516129032258,0.9139065702880569,1.0,5
1-NC_011750.1-1741461:1742680,1219,0.9979491386382281,1.0,0.05033210722697081,1.0,5.5,0.21869018321028164,6.387096774193548,0.1697215049983051,0.5,11
1-NC_011750.1-1789698:1790892,1194,0.9928810720268006,1.0,0.05535743232290485,0.4838709677419355,1.0,0.9928810720268006,1.0666666666666667,0.6578726968174204,0.5,12
1-NC_011750.1-1666759:1667244,485,1.0,1.0,0.04795477219820419,1.0,1.0,1.0,1.1290322580645162,0.9070169604256734,1.0,7
1-NC_011750.1-3187145:3188251,1106,0.9981916817359855,1.0,0.04897042524645628,1.0,1.0,0.9981916817359855,1.6451612903225807,0.6824068132765562,0.5,10
0-NC_010498.1-80444:80796,352,0.9985795454545454,1.0,0.048295454545454544,1.0,2.0,0.5419034090909091,2.870967741935484,0.3967787756598241,0.5,5
1-NC_011750.1-130395:130909,514,0.9990272373540856,1.0,0.047696749089996236,1.0,6.0,0.2744580322401334,5.645161290322581,0.2872263264537647,0.5,6
0-NC_010498.1-3039114:3039391,277,1.0,1.0,0.04669849772912542,1.0,2.0,0.6883273164861612,2.838709677419355,0.4373607391017429,1.0,3
0-NC_010498.1-3847186:3847392,206,1.0,1.0,0.04650798621985593,0.967741935483871,1.5,0.7706310679611651,1.7333333333333334,0.6085760517799352,1.0,3
0-NC_010498.1-1773358:1773587,229,0.9978165938864629,1.0,0.04859839414001972,0.9354838709677419,1.0,0.9978165938864629,2.3793103448275863,0.4100537067710686,1.0,3
1-NC_011750.1-674859:675156,297,0.9949494949494949,1.0,0.05137395459976105,1.0,3.0,0.4618406285072951,4.129032258064516,0.36220810253068325,0.5,6
0-NC_010498.1-2790149:2790453,304,1.0,1.0,0.04626485568760611,1.0,2.5,0.4621710526315789,2.032258064516129,0.5487938596491229,1.0,4
0-NC_010498.1-717905:718279,374,0.9986631016042781,1.0,0.0475245816801794,1.0,3.5,0.47927807486631013,3.6774193548387095,0.3659148410097177,1.0,3
1-NC_011750.1-222574:222977,403,0.9950372208436724,1.0,0.05090850876490835,1.0,2.0,0.6799007444168734,1.7096774193548387,0.7171309266522586,0.5,5
0-NC_010498.1-3312181:3312507,326,1.0,1.0,0.0457154165842074,0.7741935483870968,1.5,0.7661042944785276,1.0833333333333333,0.8256646216768917,1.0,5
0-NC_010498.1-3526881:3527153,272,1.0,1.0,0.045540796963946875,1.0,1.0,1.0,1.0,0.9544592030360531,1.0,3
0-NC_010498.1-812271:812737,466,0.9924892703862661,1.0,0.05274816558216807,1.0,2.5,0.4381258941344779,3.161290322580645,0.3034865476025658,1.0,4
1-NC_011750.1-941416:942497,1081,0.9939870490286772,1.0,0.051177225388678346,0.9032258064516129,1.0,0.9939870490286772,1.1785714285714286,0.8723789700894234,0.5,12
0-NC_010498.1-3949752:3950014,262,0.9980916030534351,1.0,0.04703275055405073,1.0,3.5,0.3560750636132315,4.096774193548387,0.3156078141672823,1.0,3
0-NC_010498.1-3130152:3130417,265,0.9981132075471698,1.0,0.04650030432136336,1.0,2.0,0.5405660377358491,2.064516129032258,0.5451004260499086,1.0,5
0-NC_010498.1-3953034:3953289,255,1.0,1.0,0.0444022770398482,0.9354838709677419,1.0,1.0,1.206896551724138,0.8924160468785214,1.0,3
0-NC_010498.1-2417088:2417736,648,0.9976851851851852,1.0,0.046445639187574675,0.967741935483871,1.0,0.9976851851851852,1.0,0.9520061728395062,0.5,7
0-NC_010498.1-3827116:3828306,1190,0.9991596638655462,1.0,0.044564922743290866,1.0,7.5,0.1643607442977191,4.935483870967742,0.228272792988163,0.5,12
0-NC_010498.1-3712079:3713022,943,0.9899257688229056,1.0,0.05346697225738036,1.0,3.0,0.3472958642629905,3.774193548387097,0.22599402501738905,0.5,9
1-NC_011750.1-3294485:3294813,328,1.0,1.0,0.04337136113296617,1.0,2.5,0.4496951219512195,2.2903225806451615,0.49262391817466566,1.0,3
0-NC_010498.1-2127550:2127916,366,1.0,1.0,0.04336329984135378,1.0,3.0,0.37887067395264123,3.7096774193548385,0.2978318350079323,1.0,4
0-NC_010498.1-2031350:2031773,423,0.9940898345153665,1.0,0.048882788072904755,1.0,2.5,0.4401103230890465,2.5483870967741935,0.4401971749832651,1.0,4
0-NC_010498.1-1022925:1023273,348,1.0,1.0,0.042918057100482014,0.967741935483871,1.5,0.7650862068965517,1.1333333333333333,0.8667145593869732,1.0,4
0-NC_010498.1-2257262:2257535,273,1.0,1.0,0.04277442987120406,1.0,1.0,1.0,1.032258064516129,0.9429871204064753,1.0,3
0-NC_010498.1-4619155:4619381,226,1.0,1.0,0.0426777048244362,1.0,1.0,1.0,1.0,0.9573222951755638,1.0,3
0-NC_010498.1-3498838:3499257,419,0.9964200477326969,1.0,0.04588497959812149,1.0,1.0,0.9964200477326969,1.1935483870967742,0.6770729078450997,1.0,7
0-NC_010498.1-4096430:4097446,1016,0.9980314960629921,1.0,0.044132588265176534,0.967741935483871,4.5,0.265255905511811,2.5,0.19103018372703412,0.5,11
0-NC_010498.1-4118896:4119137,241,1.0,1.0,0.0417614777138268,1.0,2.0,0.5425311203319502,1.6774193548387097,0.7017690625975995,1.0,3
0-NC_010498.1-359285:359501,216,1.0,1.0,0.04166666666666667,0.8064516129032258,1.0,1.0,1.36,0.7917592592592593,1.0,3
0-NC_010498.1-2406436:2406666,230,1.0,1.0,0.04165497896213184,1.0,4.5,0.3057608695652174,5.161290322580645,0.19407433380084144,1.0,4
0-NC_010498.1-986024:986347,323,1.0,1.0,0.04144612004394287,1.0,1.0,1.0,10.741935483870968,0.8645065665194532,1.0,5
0-NC_010498.1-1445950:1446291,341,1.0,1.0,0.041434112193737584,0.7741935483870968,1.0,1.0,1.2083333333333333,0.8800708699902249,1.0,4
0-NC_010498.1-4572025:4572623,598,0.9983277591973244,1.0,0.042992771604272305,1.0,70.5,0.07264916091511053,114.12903225806451,0.06869359745939756,0.5,7
0-NC_010498.1-1820208:1820449,241,1.0,1.0,0.04122607415339312,1.0,2.0,0.5394190871369294,2.064516129032258,0.5095480301610672,1.0,3
0-NC_010498.1-673908:674130,222,1.0,1.0,0.04112176692821854,1.0,1.0,1.0,1.096774193548387,0.9163760534728277,1.0,3
0-NC_010498.1-4393141:4394876,1735,0.9956772334293948,1.0,0.044956772334293946,0.967741935483871,4.5,0.2684438040345821,3.2333333333333334,0.22485142491194368,0.5,18
0-NC_010498.1-3764589:3765000,411,1.0,1.0,0.04057766266384114,1.0,2.5,0.44586374695863745,2.6774193548387095,0.4198584621824556,1.0,6
1-NC_011750.1-459245:459601,356,1.0,1.0,0.040503805726712576,0.5806451612903226,1.0,1.0,1.0555555555555556,0.8210830212234707,1.0,5
0-NC_010498.1-3928514:3928873,359,1.0,1.0,0.0404348998113038,1.0,21.0,0.21949159564771198,16.483870967741936,0.25849162114042484,1.0,6
1-NC_011750.1-1813060:1813270,210,1.0,1.0,0.040245775729646695,1.0,3.5,0.6349206349206349,3.0,0.6893753200204812,1.0,3
0-NC_010498.1-2188589:2188918,329,1.0,1.0,0.03980782429649966,0.8064516129032258,1.0,1.0,1.96,0.5167781155015198,1.0,6
0-NC_010498.1-3340927:3341436,509,1.0,1.0,0.0397363584511059,0.7419354838709677,1.0,1.0,1.0,0.9399504569915434,1.0,7
0-NC_010498.1-1002336:1002557,221,1.0,1.0,0.03970223325062035,1.0,1.5,0.7692307692307693,1.903225806451613,0.5898165717900063,1.0,3
0-NC_010498.1-189811:190070,259,1.0,1.0,0.039357329679910326,1.0,2.0,0.5376447876447876,2.225806451612903,0.5011001785195334,1.0,4
0-NC_010498.1-2741489:2741729,240,1.0,1.0,0.03911290322580645,1.0,4.0,0.3416666666666667,2.6451612903225805,0.44719982078853054,1.0,4
0-NC_010498.1-937375:937719,344,0.998546511627907,1.0,0.04013503375843961,1.0,4.0,0.3157703488372093,4.096774193548387,0.24461427856964243,1.0,4
0-NC_010498.1-2551794:2552137,343,1.0,1.0,0.03846515564751246,0.8387096774193549,2.0,0.6603498542274052,1.3461538461538463,0.7009979816102264,1.0,4
0-NC_010498.1-5042719:5042955,236,1.0,1.0,0.03840896664844177,1.0,3.5,0.35081214689265533,2.161290322580645,0.5552783852742846,1.0,3
0-NC_010498.1-986596:987012,416,0.9987980769230769,1.0,0.03939205955334988,1.0,1.0,0.9987980769230769,1.2580645161290323,0.8471360628618693,0.5,6
0-NC_010498.1-4768044:4768245,201,0.9975124378109452,1.0,0.04060343444069973,1.0,3.0,0.43366500829187393,1.7096774193548387,0.6957952174610816,1.0,3
0-NC_010498.1-3973223:3973654,431,1.0,1.0,0.0380959509018786,1.0,3.0,0.37354988399071926,3.225806451612903,0.26874734925030563,1.0,5
0-NC_010498.1-2489723:2490023,300,1.0,1.0,0.03806451612903226,1.0,1.0,1.0,1.032258064516129,0.9468817204301075,1.0,4
0-NC_010498.1-947408:947643,235,0.997872340425532,1.0,0.04008236101578586,1.0,1.0,0.997872340425532,1.2258064516129032,0.8798444291924045,1.0,3
0-NC_010498.1-468108:468499,391,1.0,1.0,0.03795066413662239,1.0,1.0,1.0,1.0,0.9621318373071529,1.0,7
