marker,length,identity,coverage,found
0-NC_010498.1-2442854:2443416,562,0.0,0.0,0
0-NC_010498.1-2024745:2025180,435,0.0,0.0,0
0-NC_010498.1-4575316:4575711,395,0.0,0.0,0
0-NC_010498.1-2856760:2857077,317,0.0,0.0,0
1-NC_011750.1-1709117:1709487,370,0.0,0.0,0
0-NC_010498.1-4510624:4510861,237,0.0,0.0,0
0-NC_010498.1-158428:158892,464,0.0,0.0,0
1-NC_011750.1-168413:168890,477,0.0,0.0,0
0-NC_010498.1-2142053:2142254,201,0.0,0.0,0
0-NC_010498.1-169867:170333,466,0.0,0.0,0
0-NC_010498.1-2601120:2601413,293,0.0,0.0,0
0-NC_010498.1-1055553:1056019,466,0.0,0.0,0
1-NC_011750.1-1912418:1913575,1157,0.0,0.0,0
0-NC_010498.1-4470582:4470826,244,0.0,0.0,0
1-NC_011750.1-1728334:1728604,270,0.0,0.0,0
0-NC_010498.1-2585384:2585746,362,0.0,0.0,0
0-NC_010498.1-752208:755979,3771,0.0,0.0,0
0-NC_010498.1-4128569:4128912,343,0.0,0.0,0
0-NC_010498.1-941854:942150,296,0.0,0.0,0
0-NC_010498.1-3975964:3976173,209,0.0,0.0,0
1-NC_011750.1-459738:460099,361,0.0,0.0,0
0-NC_010498.1-2418179:2418452,273,0.0,0.0,0
0-NC_010498.1-3885671:3885988,317,0.0,0.0,0
1-NC_011750.1-2950998:2951252,254,0.0,0.0,0
0-NC_010498.1-2343046:2343284,238,0.0,0.0,0
0-NC_010498.1-2428933:2429168,235,0.0,0.0,0
0-NC_010498.1-4187756:4191076,3320,0.0,0.0,0
0-NC_010498.1-367109:367311,202,0.0,0.0,0
0-NC_010498.1-904213:904644,431,0.0,0.0,0
0-NC_010498.1-2000640:2000990,350,0.0,0.0,0
0-NC_010498.1-2806674:2806929,255,0.0,0.0,0
0-NC_010498.1-4028609:4028971,362,0.0,0.0,0
0-NC_010498.1-4358427:4358689,262,0.0,0.0,0
1-NC_011750.1-2805237:2809321,4084,99.2,2.9,0
0-NC_010498.1-2011935:2012193,258,0.0,0.0,0
0-NC_010498.1-1833400:1833980,580,0.0,0.0,0
0-NC_010498.1-729131:730083,952,0.0,0.0,0
1-NC_011750.1-2260662:2260968,306,0.0,0.0,0
1-NC_011750.1-4060337:4061228,891,0.0,0.0,0
0-NC_010498.1-2186927:2188090,1163,0.0,0.0,0
0-NC_010498.1-2597559:2597929,370,0.0,0.0,0
0-NC_010498.1-2190591:2191354,763,0.0,0.0,0
1-NC_011750.1-3120072:3120474,402,0.0,0.0,0
0-NC_010498.1-2857992:2858422,430,0.0,0.0,0
0-NC_010498.1-3938124:3938481,357,0.0,0.0,0
0-NC_010498.1-949250:949516,266,0.0,0.0,0
0-NC_010498.1-1819782:1819992,210,0.0,0.0,0
1-NC_011750.1-4061216:4061886,670,0.0,0.0,0
0-NC_010498.1-3844620:3845079,459,0.0,0.0,0
0-NC_010498.1-2494039:2494319,280,0.0,0.0,0
0-NC_010498.1-1366123:1366330,207,0.0,0.0,0
0-NC_010498.1-3846748:3847034,286,0.0,0.0,0
0-NC_010498.1-1821208:1821855,647,0.0,0.0,0
0-NC_010498.1-2932606:2932853,247,0.0,0.0,0
0-NC_010498.1-90426:90884,458,0.0,0.0,0
0-NC_010498.1-938686:939153,467,0.0,0.0,0
0-NC_010498.1-3751531:3751738,207,0.0,0.0,0
0-NC_010498.1-2631192:2631991,799,0.0,0.0,0
1-NC_011750.1-92996:93550,554,0.0,0.0,0
0-NC_010498.1-980153:980487,334,0.0,0.0,0
0-NC_010498.1-2587832:2588194,362,0.0,0.0,0
0-NC_010498.1-2472346:2472668,322,0.0,0.0,0
1-NC_011750.1-399551:399935,384,0.0,0.0,0
0-NC_010498.1-3845478:3845915,437,0.0,0.0,0
0-NC_010498.1-2694917:2695368,451,0.0,0.0,0
0-NC_010498.1-899412:899768,356,0.0,0.0,0
0-NC_010498.1-1987731:1988093,362,0.0,0.0,0
0-NC_010498.1-3717124:3717376,252,0.0,0.0,0
1-NC_011750.1-2634728:2635683,955,0.0,0.0,0
1-NC_011750.1-292545:293136,591,0.0,0.0,0
0-NC_010498.1-3713320:3713575,255,0.0,0.0,0
0-NC_010498.1-3001022:3001326,304,0.0,0.0,0
0-NC_010498.1-4019089:4019505,416,0.0,0.0,0
0-NC_010498.1-812957:813457,500,0.0,0.0,0
0-NC_010498.1-3770361:3770577,216,0.0,0.0,0
0-NC_010498.1-2357098:2357500,402,0.0,0.0,0
0-NC_010498.1-2529773:2530770,997,0.0,0.0,0
0-NC_010498.1-978761:979130,369,0.0,0.0,0
0-NC_010498.1-4741646:4742004,358,0.0,0.0,0
0-NC_010498.1-3910686:3910985,299,0.0,0.0,0
1-NC_011750.1-1741461:1742680,1219,0.0,0.0,0
1-NC_011750.1-1789698:1790892,1194,0.0,0.0,0
1-NC_011750.1-1666759:1667244,485,0.0,0.0,0
1-NC_011750.1-3187145:3188251,1106,0.0,0.0,0
0-NC_010498.1-80444:80796,352,0.0,0.0,0
1-NC_011750.1-130395:130909,514,0.0,0.0,0
0-NC_010498.1-3039114:3039391,277,0.0,0.0,0
0-NC_010498.1-3847186:3847392,206,0.0,0.0,0
0-NC_010498.1-1773358:1773587,229,0.0,0.0,0
1-NC_011750.1-674859:675156,297,0.0,0.0,0
0-NC_010498.1-2790149:2790453,304,0.0,0.0,0
0-NC_010498.1-717905:718279,374,0.0,0.0,0
1-NC_011750.1-222574:222977,403,0.0,0.0,0
0-NC_010498.1-3312181:3312507,326,0.0,0.0,0
0-NC_010498.1-3526881:3527153,272,0.0,0.0,0
0-NC_010498.1-812271:812737,466,0.0,0.0,0
1-NC_011750.1-941416:942497,1081,0.0,0.0,0
0-NC_010498.1-3949752:3950014,262,0.0,0.0,0
0-NC_010498.1-3130152:3130417,265,0.0,0.0,0
0-NC_010498.1-3953034:3953289,255,0.0,0.0,0
0-NC_010498.1-2417088:2417736,648,0.0,0.0,0
0-NC_010498.1-3827116:3828306,1190,0.0,0.0,0
0-NC_010498.1-3712079:3713022,943,0.0,0.0,0
1-NC_011750.1-3294485:3294813,328,0.0,0.0,0
0-NC_010498.1-2127550:2127916,366,0.0,0.0,0
0-NC_010498.1-2031350:2031773,423,0.0,0.0,0
0-NC_010498.1-1022925:1023273,348,0.0,0.0,0
0-NC_010498.1-2257262:2257535,273,0.0,0.0,0
0-NC_010498.1-4619155:4619381,226,0.0,0.0,0
0-NC_010498.1-3498838:3499257,419,0.0,0.0,0
0-NC_010498.1-4096430:4097446,1016,0.0,0.0,0
0-NC_010498.1-4118896:4119137,241,0.0,0.0,0
0-NC_010498.1-359285:359501,216,0.0,0.0,0
0-NC_010498.1-2406436:2406666,230,0.0,0.0,0
0-NC_010498.1-986024:986347,323,0.0,0.0,0
0-NC_010498.1-1445950:1446291,341,0.0,0.0,0
0-NC_010498.1-4572025:4572623,598,0.0,0.0,0
0-NC_010498.1-1820208:1820449,241,0.0,0.0,0
0-NC_010498.1-673908:674130,222,0.0,0.0,0
0-NC_010498.1-4393141:4394876,1735,0.0,0.0,0
0-NC_010498.1-3764589:3765000,411,0.0,0.0,0
1-NC_011750.1-459245:459601,356,0.0,0.0,0
0-NC_010498.1-3928514:3928873,359,0.0,0.0,0
1-NC_011750.1-1813060:1813270,210,0.0,0.0,0
0-NC_010498.1-2188589:2188918,329,0.0,0.0,0
0-NC_010498.1-3340927:3341436,509,0.0,0.0,0
0-NC_010498.1-1002336:1002557,221,0.0,0.0,0
0-NC_010498.1-189811:190070,259,0.0,0.0,0
0-NC_010498.1-2741489:2741729,240,0.0,0.0,0
0-NC_010498.1-937375:937719,344,0.0,0.0,0
0-NC_010498.1-2551794:2552137,343,0.0,0.0,0
0-NC_010498.1-5042719:5042955,236,0.0,0.0,0
0-NC_010498.1-986596:987012,416,0.0,0.0,0
0-NC_010498.1-4768044:4768245,201,0.0,0.0,0
0-NC_010498.1-3973223:3973654,431,0.0,0.0,0
0-NC_010498.1-2489723:2490023,300,0.0,0.0,0
0-NC_010498.1-947408:947643,235,0.0,0.0,0
0-NC_010498.1-468108:468499,391,0.0,0.0,0
0-NC_010498.1-4364498:4364781,283,0.0,0.0,0
0-NC_010498.1-3801046:3801851,805,0.0,0.0,0
1-NC_011750.1-4113074:4113477,403,0.0,0.0,0
1-NC_011750.1-2566772:2567027,255,0.0,0.0,0
0-NC_010498.1-3642153:3642695,542,0.0,0.0,0
0-NC_010498.1-1718235:1718579,344,0.0,0.0,0
0-NC_010498.1-1358883:1359107,224,0.0,0.0,0
0-NC_010498.1-2720457:2721935,1478,0.0,0.0,0
0-NC_010498.1-2723316:2725165,1849,100.0,19.6,0
0-NC_010498.1-2634180:2634411,231,0.0,0.0,0
0-NC_010498.1-3508955:3509216,261,0.0,0.0,0
0-NC_010498.1-634424:634664,240,0.0,0.0,0
0-NC_010498.1-4616716:4616958,242,0.0,0.0,0
0-NC_010498.1-903032:903484,452,0.0,0.0,0
0-NC_010498.1-4336094:4336331,237,0.0,0.0,0
0-NC_010498.1-3860459:3860927,468,0.0,0.0,0
0-NC_010498.1-103825:104574,749,0.0,0.0,0
0-NC_010498.1-2969875:2970080,205,0.0,0.0,0
0-NC_010498.1-971254:971518,264,0.0,0.0,0
0-NC_010498.1-2649051:2649329,278,0.0,0.0,0
0-NC_010498.1-3037299:3037569,270,0.0,0.0,0
0-NC_010498.1-3823094:3823338,244,0.0,0.0,0
0-NC_010498.1-1984998:1985270,272,0.0,0.0,0
0-NC_010498.1-2139512:2140051,539,0.0,0.0,0
0-NC_010498.1-2551381:2551718,337,0.0,0.0,0
0-NC_010498.1-4499748:4500012,264,0.0,0.0,0
0-NC_010498.1-70120:71207,1087,0.0,0.0,0
1-NC_011750.1-1821130:1822827,1697,0.0,0.0,0
0-NC_010498.1-3852880:3853115,235,0.0,0.0,0
0-NC_010498.1-4743263:4743632,369,0.0,0.0,0
0-NC_010498.1-3602926:3603203,277,0.0,0.0,0
0-NC_010498.1-5049775:5050056,281,0.0,0.0,0
0-NC_010498.1-3646590:3647107,517,0.0,0.0,0
0-NC_010498.1-4127935:4128171,236,0.0,0.0,0
0-NC_010498.1-1461058:1461464,406,0.0,0.0,0
0-NC_010498.1-2877566:2877853,287,0.0,0.0,0
0-NC_010498.1-2639090:2639641,551,0.0,0.0,0
0-NC_010498.1-2855199:2856194,995,0.0,0.0,0
0-NC_010498.1-2595063:2595298,235,0.0,0.0,0
0-NC_010498.1-52925:53221,296,0.0,0.0,0
0-NC_010498.1-2587128:2587352,224,0.0,0.0,0
0-NC_010498.1-4637181:4637437,256,0.0,0.0,0
0-NC_010498.1-2007182:2007469,287,0.0,0.0,0
0-NC_010498.1-2731782:2732119,337,0.0,0.0,0
1-NC_011750.1-182294:182697,403,0.0,0.0,0
0-NC_010498.1-2789343:2789678,335,0.0,0.0,0
0-NC_010498.1-2635311:2635655,344,0.0,0.0,0
0-NC_010498.1-2133938:2134340,402,0.0,0.0,0
1-NC_011750.1-1616167:1616437,270,0.0,0.0,0
0-NC_010498.1-4628979:4629397,418,0.0,0.0,0
0-NC_010498.1-584185:584485,300,0.0,0.0,0
0-NC_010498.1-29261:29589,328,0.0,0.0,0
0-NC_010498.1-3130512:3130754,242,0.0,0.0,0
0-NC_010498.1-2599146:2599465,319,0.0,0.0,0
0-NC_010498.1-3770744:3771680,936,0.0,0.0,0
0-NC_010498.1-916605:917064,459,0.0,0.0,0
0-NC_010498.1-2026187:2026438,251,0.0,0.0,0
0-NC_010498.1-4391975:4392628,653,0.0,0.0,0
0-NC_010498.1-3951515:3952037,522,0.0,0.0,0
0-NC_010498.1-4549389:4549669,280,0.0,0.0,0
0-NC_010498.1-2805795:2806218,423,0.0,0.0,0
0-NC_010498.1-1504571:1504793,222,0.0,0.0,0
0-NC_010498.1-604936:605198,262,0.0,0.0,0
0-NC_010498.1-1466861:1467491,630,0.0,0.0,0
0-NC_010498.1-159099:159366,267,0.0,0.0,0
0-NC_010498.1-2137512:2137819,307,0.0,0.0,0
1-NC_011750.1-657904:658419,515,0.0,0.0,0
1-NC_011750.1-1828351:1828603,252,0.0,0.0,0
0-NC_010498.1-4360124:4361765,1641,0.0,0.0,0
0-NC_010498.1-4363626:4364021,395,0.0,0.0,0
0-NC_010498.1-75831:76053,222,0.0,0.0,0
0-NC_010498.1-2208269:2209133,864,0.0,0.0,0
0-NC_010498.1-66720:67099,379,0.0,0.0,0
0-NC_010498.1-983470:983750,280,0.0,0.0,0
0-NC_010498.1-2420019:2420395,376,0.0,0.0,0
0-NC_010498.1-43232:43481,249,0.0,0.0,0
0-NC_010498.1-1317560:1317828,268,0.0,0.0,0
0-NC_010498.1-3351680:3351977,297,0.0,0.0,0
1-NC_011750.1-431129:432515,1386,0.0,0.0,0
0-NC_010498.1-4074053:4074859,806,0.0,0.0,0
0-NC_010498.1-3645847:3646161,314,0.0,0.0,0
0-NC_010498.1-2118450:2118707,257,0.0,0.0,0
0-NC_010498.1-4030638:4030929,291,0.0,0.0,0
0-NC_010498.1-2868441:2868679,238,0.0,0.0,0
0-NC_010498.1-4601815:4602039,224,0.0,0.0,0
0-NC_010498.1-3342503:3343518,1015,0.0,0.0,0
0-NC_010498.1-2669258:2669657,399,0.0,0.0,0
0-NC_010498.1-987394:988084,690,0.0,0.0,0
0-NC_010498.1-3977148:3978293,1145,0.0,0.0,0
1-NC_011750.1-353222:353512,290,0.0,0.0,0
1-NC_011750.1-1906573:1907026,453,0.0,0.0,0
0-NC_010498.1-3885077:3885430,353,0.0,0.0,0
1-NC_011750.1-1913814:1914069,255,0.0,0.0,0
0-NC_010498.1-1350865:1351242,377,0.0,0.0,0
1-NC_011750.1-443296:443547,251,0.0,0.0,0
0-NC_010498.1-2366244:2366473,229,0.0,0.0,0
0-NC_010498.1-3955037:3955263,226,0.0,0.0,0
0-NC_010498.1-3619494:3619770,276,0.0,0.0,0
0-NC_010498.1-2791654:2791881,227,0.0,0.0,0
0-NC_010498.1-2024384:2024663,279,0.0,0.0,0
0-NC_010498.1-417241:417447,206,0.0,0.0,0
0-NC_010498.1-2106336:2106559,223,0.0,0.0,0
0-NC_010498.1-1687953:1688333,380,0.0,0.0,0
0-NC_010498.1-2321891:2322437,546,0.0,0.0,0
0-NC_010498.1-480579:480983,404,0.0,0.0,0
0-NC_010498.1-4756800:4757130,330,0.0,0.0,0
0-NC_010498.1-3859401:3859890,489,0.0,0.0,0
0-NC_010498.1-1978384:1978650,266,0.0,0.0,0
0-NC_010498.1-2162712:2162970,258,0.0,0.0,0
0-NC_010498.1-3782840:3783095,255,0.0,0.0,0
0-NC_010498.1-142158:142571,413,0.0,0.0,0
0-NC_010498.1-2412327:2412833,506,0.0,0.0,0
0-NC_010498.1-728032:728343,311,0.0,0.0,0
0-NC_010498.1-3045535:3045843,308,0.0,0.0,0
0-NC_010498.1-1618081:1618727,646,0.0,0.0,0
1-NC_011750.1-3600938:3601348,410,0.0,0.0,0
0-NC_010498.1-1330969:1331355,386,0.0,0.0,0
1-NC_011750.1-2658055:2658338,283,0.0,0.0,0
0-NC_010498.1-86470:86722,252,0.0,0.0,0
0-NC_010498.1-4005907:4006138,231,0.0,0.0,0
0-NC_010498.1-4615084:4615327,243,0.0,0.0,0
0-NC_010498.1-1567122:1567480,358,0.0,0.0,0
0-NC_010498.1-1598956:1599200,244,0.0,0.0,0
0-NC_010498.1-4025600:4025865,265,0.0,0.0,0
0-NC_010498.1-1558576:1558991,415,0.0,0.0,0
0-NC_010498.1-3519034:3519674,640,0.0,0.0,0
0-NC_010498.1-1376310:1376581,271,0.0,0.0,0
1-NC_011750.1-1874752:1875038,286,0.0,0.0,0
0-NC_010498.1-4696729:4696960,231,0.0,0.0,0
0-NC_010498.1-48890:49316,426,0.0,0.0,0
0-NC_010498.1-2119160:2119834,674,0.0,0.0,0
0-NC_010498.1-2076431:2077077,646,0.0,0.0,0
0-NC_010498.1-4277175:4277508,333,0.0,0.0,0
0-NC_010498.1-4611317:4611640,323,0.0,0.0,0
0-NC_010498.1-4312480:4312801,321,0.0,0.0,0
0-NC_010498.1-1950573:1950910,337,0.0,0.0,0
0-NC_010498.1-2064594:2064819,225,0.0,0.0,0
0-NC_010498.1-9755:10012,257,0.0,0.0,0
0-NC_010498.1-670079:670315,236,0.0,0.0,0
0-NC_010498.1-3909755:3909989,234,0.0,0.0,0
0-NC_010498.1-4146355:4146671,316,0.0,0.0,0
0-NC_010498.1-2861115:2861908,793,0.0,0.0,0
0-NC_010498.1-1445559:1445869,310,0.0,0.0,0
0-NC_010498.1-3792776:3793133,357,0.0,0.0,0
0-NC_010498.1-1353411:1353667,256,0.0,0.0,0
0-NC_010498.1-3692470:3693044,574,0.0,0.0,0
0-NC_010498.1-1394622:1394886,264,0.0,0.0,0
0-NC_010498.1-3894579:3894859,280,0.0,0.0,0
0-NC_010498.1-1579013:1579384,371,0.0,0.0,0
0-NC_010498.1-3257536:3261696,4160,0.0,0.0,0
1-NC_011750.1-1744148:1744505,357,0.0,0.0,0
0-NC_010498.1-2210405:2210882,477,0.0,0.0,0
1-NC_011750.1-4497838:4505097,7259,0.0,0.0,0
0-NC_010498.1-2766322:2766837,515,0.0,0.0,0
0-NC_010498.1-2572244:2572662,418,0.0,0.0,0
0-NC_010498.1-2565105:2566019,914,0.0,0.0,0
0-NC_010498.1-780138:780477,339,0.0,0.0,0
0-NC_010498.1-3905921:3906127,206,0.0,0.0,0
1-NC_011750.1-3077372:3077578,206,0.0,0.0,0
0-NC_010498.1-2859023:2859251,228,0.0,0.0,0
0-NC_010498.1-1518666:1519142,476,0.0,0.0,0
0-NC_010498.1-1390798:1391048,250,0.0,0.0,0
0-NC_010498.1-714718:716560,1842,0.0,0.0,0
0-NC_010498.1-3010052:3010344,292,0.0,0.0,0
0-NC_010498.1-2859482:2860308,826,0.0,0.0,0
0-NC_010498.1-420445:421038,593,0.0,0.0,0
0-NC_010498.1-239163:239460,297,0.0,0.0,0
0-NC_010498.1-4048793:4049025,232,0.0,0.0,0
0-NC_010498.1-4471033:4478090,7057,0.0,0.0,0
0-NC_010498.1-1362450:1362686,236,0.0,0.0,0
0-NC_010498.1-2001200:2001847,647,0.0,0.0,0
0-NC_010498.1-2471238:2471493,255,0.0,0.0,0
0-NC_010498.1-3834188:3834416,228,0.0,0.0,0
1-NC_011750.1-1909426:1909651,225,0.0,0.0,0
1-NC_011750.1-3203100:3203363,263,0.0,0.0,0
0-NC_010498.1-3927400:3927601,201,0.0,0.0,0
0-NC_010498.1-816593:816915,322,0.0,0.0,0
0-NC_010498.1-3830537:3831035,498,0.0,0.0,0
0-NC_010498.1-3602279:3602573,294,0.0,0.0,0
0-NC_010498.1-3979436:3979727,291,0.0,0.0,0
0-NC_010498.1-3348264:3348624,360,0.0,0.0,0
0-NC_010498.1-1370466:1370756,290,0.0,0.0,0
0-NC_010498.1-3831937:3832161,224,0.0,0.0,0
1-NC_011750.1-316193:316534,341,0.0,0.0,0
0-NC_010498.1-15880:19778,3898,0.0,0.0,0
0-NC_010498.1-2005490:2005766,276,0.0,0.0,0
0-NC_010498.1-3883734:3883995,261,0.0,0.0,0
1-NC_011750.1-1862776:1863099,323,0.0,0.0,0
0-NC_010498.1-2217695:2217946,251,0.0,0.0,0
0-NC_010498.1-4025028:4025320,292,0.0,0.0,0
0-NC_010498.1-1874100:1874468,368,0.0,0.0,0
0-NC_010498.1-942242:943538,1296,0.0,0.0,0
0-NC_010498.1-1985982:1986283,301,0.0,0.0,0
0-NC_010498.1-3853140:3853362,222,0.0,0.0,0
0-NC_010498.1-4590311:4590675,364,0.0,0.0,0
1-NC_011750.1-1624231:1624477,246,0.0,0.0,0
0-NC_010498.1-4481039:4481380,341,0.0,0.0,0
0-NC_010498.1-3256527:3257001,474,0.0,0.0,0
0-NC_010498.1-472737:475209,2472,0.0,0.0,0
1-NC_011750.1-1110945:1111363,418,0.0,0.0,0
0-NC_010498.1-3665419:3665679,260,0.0,0.0,0
0-NC_010498.1-4657890:4658170,280,0.0,0.0,0
1-NC_011750.1-1851660:1852003,343,0.0,0.0,0
0-NC_010498.1-3633411:3633755,344,0.0,0.0,0
0-NC_010498.1-1531025:1531250,225,0.0,0.0,0
0-NC_010498.1-2838672:2839001,329,0.0,0.0,0
1-NC_011750.1-1734953:1735351,398,0.0,0.0,0
1-NC_011750.1-1627737:1628075,338,0.0,0.0,0
1-NC_011750.1-1600244:1600597,353,0.0,0.0,0
0-NC_010498.1-3832943:3833193,250,0.0,0.0,0
1-NC_011750.1-4446409:4448724,2315,0.0,0.0,0
0-NC_010498.1-606855:607181,326,0.0,0.0,0
0-NC_010498.1-188825:189113,288,0.0,0.0,0
1-NC_011750.1-3173013:3173367,354,0.0,0.0,0
1-NC_011750.1-1677235:1678977,1742,100.0,5.8,0
0-NC_010498.1-3140838:3141075,237,0.0,0.0,0
0-NC_010498.1-76296:78061,1765,0.0,0.0,0
1-NC_011750.1-1608111:1608331,220,0.0,0.0,0
0-NC_010498.1-2732828:2733040,212,0.0,0.0,0
0-NC_010498.1-2449195:2449406,211,0.0,0.0,0
0-NC_010498.1-3852531:3852736,205,0.0,0.0,0
0-NC_010498.1-217103:217378,275,0.0,0.0,0
1-NC_011750.1-1330482:1330817,335,0.0,0.0,0
0-NC_010498.1-2250136:2250434,298,0.0,0.0,0
0-NC_010498.1-3872616:3872992,376,0.0,0.0,0
0-NC_010498.1-4154509:4154905,396,0.0,0.0,0
0-NC_010498.1-1433021:1433256,235,0.0,0.0,0
0-NC_010498.1-3784064:3784328,264,0.0,0.0,0
0-NC_010498.1-858263:858501,238,0.0,0.0,0
0-NC_010498.1-3787664:3789431,1767,0.0,0.0,0
0-NC_010498.1-3833619:3833865,246,0.0,0.0,0
0-NC_010498.1-3231131:3231666,535,0.0,0.0,0
0-NC_010498.1-2977453:2983350,5897,0.0,0.0,0
0-NC_010498.1-762918:763317,399,0.0,0.0,0
0-NC_010498.1-1376851:1377147,296,0.0,0.0,0
1-NC_011750.1-3304348:3304605,257,0.0,0.0,0
0-NC_010498.1-1318400:1318729,329,0.0,0.0,0
0-NC_010498.1-2438099:2438488,389,0.0,0.0,0
0-NC_010498.1-2681786:2682039,253,0.0,0.0,0
0-NC_010498.1-2498723:2499074,351,0.0,0.0,0
0-NC_010498.1-3836466:3836842,376,0.0,0.0,0
0-NC_010498.1-4573211:4574208,997,99.9,70.3,0
0-NC_010498.1-2909894:2910543,649,0.0,0.0,0
1-NC_011750.1-4315171:4315840,669,0.0,0.0,0
0-NC_010498.1-2379892:2380215,323,0.0,0.0,0
1-NC_011750.1-889972:891410,1438,0.0,0.0,0
0-NC_010498.1-4681600:4681887,287,0.0,0.0,0
0-NC_010498.1-2566122:2569190,3068,0.0,0.0,0
1-NC_011750.1-502677:502937,260,0.0,0.0,0
0-NC_010498.1-582705:583053,348,0.0,0.0,0
1-NC_011750.1-472148:472353,205,0.0,0.0,0
1-NC_011750.1-372530:372948,418,0.0,0.0,0
0-NC_010498.1-2450438:2450696,258,0.0,0.0,0
0-NC_010498.1-4577891:4578207,316,0.0,0.0,0
0-NC_010498.1-82497:83572,1075,0.0,0.0,0
0-NC_010498.1-762426:762693,267,0.0,0.0,0
0-NC_010498.1-2409429:2409750,321,0.0,0.0,0
0-NC_010498.1-332702:333478,776,0.0,0.0,0
0-NC_010498.1-2027766:2027993,227,0.0,0.0,0
0-NC_010498.1-4784259:4787690,3431,100.0,7.4,0
0-NC_010498.1-3772494:3772861,367,0.0,0.0,0
1-NC_011750.1-308824:309406,582,0.0,0.0,0
0-NC_010498.1-3802747:3803384,637,0.0,0.0,0
1-NC_011750.1-538941:539296,355,0.0,0.0,0
0-NC_010498.1-3980314:3980919,605,0.0,0.0,0
0-NC_010498.1-3291426:3292441,1015,0.0,0.0,0
0-NC_010498.1-2437095:2437857,762,0.0,0.0,0
1-NC_011750.1-1820708:1820960,252,0.0,0.0,0
0-NC_010498.1-3835067:3835834,767,0.0,0.0,0
0-NC_010498.1-3741330:3742128,798,0.0,0.0,0
1-NC_011750.1-3238488:3240391,1903,0.0,0.0,0
1-NC_011750.1-3194047:3195561,1514,0.0,0.0,0
0-NC_010498.1-758321:762108,3787,0.0,0.0,0
1-NC_011750.1-340469:342511,2042,0.0,0.0,0
0-NC_010498.1-2065995:2066259,264,0.0,0.0,0
0-NC_010498.1-4097871:4098196,325,0.0,0.0,0
0-NC_010498.1-909667:911605,1938,100.0,48.9,0
1-NC_011750.1-1417865:1422601,4736,99.8,68.5,0
0-NC_010498.1-4074985:4075354,369,0.0,0.0,0
0-NC_010498.1-4076711:4077254,543,0.0,0.0,0
0-NC_010498.1-2407068:2407426,358,0.0,0.0,0
0-NC_010498.1-4309695:4311785,2090,0.0,0.0,0
0-NC_010498.1-4070379:4070778,399,0.0,0.0,0
1-NC_011750.1-3308937:3309273,336,0.0,0.0,0
1-NC_011750.1-428724:429092,368,0.0,0.0,0
0-NC_010498.1-4073407:4073976,569,0.0,0.0,0
0-NC_010498.1-4071064:4071266,202,0.0,0.0,0
0-NC_010498.1-3300345:3307564,7219,0.0,0.0,0
0-NC_010498.1-2065465:2065810,345,0.0,0.0,0
1-NC_011750.1-1807409:1807934,525,100.0,73.1,0
1-NC_011750.1-2591748:2595950,4202,0.0,0.0,0
0-NC_010498.1-4099179:4105882,6703,0.0,0.0,0
0-NC_010498.1-3296004:3297405,1401,0.0,0.0,0
0-NC_010498.1-4075468:4076386,918,0.0,0.0,0
0-NC_010498.1-4814396:4814790,394,0.0,0.0,0
0-NC_010498.1-318677:319372,695,0.0,0.0,0
