fasta_header,length,conservation,f_tar_hits,divergence,f_neg_hits,avg_repeats_tar,avg_pident_tar,avg_repeats_neg,avg_pident_neg,rep_ratio,n_nodes
1-NC_010468.1-3901709:3902080,371,1.0,1.0,0.042028551462513726,1.0,2.0,0.5269541778975741,2.037037037037037,0.5002329373398556,1.0,5
0-NC_009800.1-1090906:1091124,218,1.0,1.0,0.04145429833503228,1.0,1.0,1.0,1.0740740740740742,0.9291539245667686,1.0,4
0-NC_009800.1-2826309:2826599,290,1.0,1.0,0.039591315453384415,1.0,1.1666666666666667,0.9227011494252872,1.6666666666666667,0.6947211579395488,0.8333333333333334,4
0-NC_009800.1-4121798:4122113,315,0.9962962962962963,1.0,0.04268077601410934,1.0,1.3333333333333333,0.8407407407407407,1.0,0.9570840681951792,0.8333333333333334,3
0-NC_009800.1-2367636:2367884,248,0.9966397849462365,1.0,0.042114695340501794,0.9629629629629629,2.0,0.580981182795699,1.3846153846153846,0.32141749379652607,1.0,3
0-NC_009800.1-3984726:3985020,294,1.0,1.0,0.03867472915091962,1.0,2.6666666666666665,0.45105820105820105,2.6666666666666665,0.43793566809439827,1.0,3
0-NC_009800.1-1498880:1499103,223,1.0,1.0,0.03803354924431158,1.0,1.0,1.0,1.2222222222222223,0.833748546753031,1.0,3
0-NC_009800.1-1163923:1164173,250,0.996,1.0,0.04,1.0,1.0,0.996,1.4444444444444444,0.7717037037037037,1.0,5
0-NC_009800.1-1026565:1026972,407,1.0,1.0,0.0353990353990354,1.0,2.1666666666666665,0.503958503958504,1.4074074074074074,0.8297236630569965,1.0,3
1-NC_010468.1-893431:893774,343,1.0,1.0,0.03520138214015765,0.9629629629629629,2.0,0.5306122448979592,1.9615384615384615,0.4706585931075727,1.0,6
0-NC_009800.1-3777349:3777619,270,1.0,1.0,0.034156378600823045,0.7407407407407407,1.0,1.0,1.35,0.8159259259259259,1.0,3
0-NC_009800.1-1269967:1270290,323,1.0,1.0,0.0339410618048389,1.0,1.1666666666666667,0.967234262125903,1.5925925925925926,0.5800940259144594,1.0,5
0-NC_009800.1-1456147:1456376,229,1.0,1.0,0.033155426168526604,1.0,7.333333333333333,0.23380640465793304,7.407407407407407,0.2524440413935805,1.0,3
1-NC_010468.1-1607897:1608150,253,1.0,1.0,0.032498902064119456,1.0,1.6666666666666667,0.8511198945981555,2.4074074074074074,0.5346459766749622,1.0,4
0-NC_009800.1-1841657:1841965,308,0.9967532467532467,1.0,0.03571428571428571,1.0,2.0,0.5308441558441559,2.111111111111111,0.500230479397146,0.8333333333333334,5
1-NC_010468.1-1725500:1725810,310,1.0,1.0,0.03237753882915173,1.0,1.0,1.0,1.2592592592592593,0.8430107526881719,1.0,3
0-NC_009800.1-3881284:3881610,326,0.9877300613496933,1.0,0.04453533287889116,1.0,5.833333333333333,0.27953306066803,5.444444444444445,0.29730743012951605,1.0,3
2-NC_012759.1-3076487:3076970,483,1.0,1.0,0.0322061191626409,0.9629629629629629,1.0,1.0,1.3846153846153846,0.5192307692307693,0.5,6
1-NC_010468.1-4551355:4551656,301,0.9994462901439646,1.0,0.03223821828472991,1.0,5.5,0.3329872646733112,4.703703703703703,0.3759320782576597,0.8333333333333334,4
0-NC_009800.1-2597942:2598216,274,0.9993917274939172,1.0,0.031765341984320086,1.0,2.0,0.5468369829683699,2.111111111111111,0.5182481751824818,1.0,3
0-NC_009800.1-3363245:3363512,267,1.0,1.0,0.03065612428908309,1.0,2.8333333333333335,0.425561797752809,2.814814814814815,0.43173348129652744,1.0,3
0-NC_009800.1-2534343:2534653,310,1.0,1.0,0.029390681003584232,1.0,3.0,0.5974910394265234,3.259259259259259,0.5521405814416568,1.0,3
0-NC_009800.1-4154098:4154376,278,1.0,1.0,0.027711164401811886,1.0,4.5,0.2991906474820144,3.7777777777777777,0.35017953890855574,1.0,3
0-NC_009800.1-4121301:4121696,395,0.9856540084388187,1.0,0.04013127051101734,1.0,1.5,0.7616033755274261,1.5555555555555556,0.714877324581966,0.8333333333333334,4
1-NC_010468.1-1264861:1265074,213,1.0,1.0,0.025734654842636064,1.0,2.5,0.4753521126760563,2.925925925925926,0.409647597519272,1.0,3
1-NC_010468.1-1329488:1329771,283,1.0,1.0,0.02499672817694019,1.0,3.1666666666666665,0.3723007459756576,3.259259259259259,0.3644723640012215,1.0,3
0-NC_009800.1-1122120:1122430,310,1.0,1.0,0.02389486260454002,1.0,7.166666666666667,0.40434352009054897,3.4814814814814814,0.5186824142603712,1.0,3
0-NC_009800.1-3703278:3703594,316,1.0,1.0,0.02344116268166901,1.0,3.3333333333333335,0.5589838255977496,4.0,0.5420768870135959,1.0,3
0-NC_009800.1-3245775:3246070,295,1.0,1.0,0.022849968612680478,1.0,2.0,0.5860640301318268,2.111111111111111,0.5403431680267837,1.0,3
1-NC_010468.1-1666385:1666665,280,0.9994047619047618,1.0,0.02328042328042328,1.0,2.0,0.5318452380952381,1.8888888888888888,0.6045855379188712,0.8333333333333334,4
0-NC_009800.1-3784716:3784949,233,1.0,1.0,0.022571928151327292,0.9629629629629629,2.1666666666666665,0.5621125417262757,1.7692307692307692,0.6583305821503246,1.0,3
0-NC_009800.1-4105215:4105447,232,1.0,1.0,0.02234993614303959,1.0,2.0,0.5936302681992336,2.037037037037037,0.42345146871008943,1.0,4
1-NC_010468.1-523914:524370,456,0.9989035087719298,1.0,0.023148148148148147,1.0,1.0,0.9989035087719298,1.0,0.9768518518518519,0.8333333333333334,5
0-NC_009800.1-1752090:1752328,238,1.0,1.0,0.021164021164021163,1.0,2.3333333333333335,0.5050186741363212,2.5555555555555554,0.37665992322855074,1.0,4
1-NC_010468.1-2901712:2901973,261,1.0,1.0,0.021143749113097774,1.0,3.0,0.3996381438910175,3.2962962962962963,0.39668416820396385,1.0,3
0-NC_009800.1-273651:273934,283,0.9911660777385158,1.0,0.0298390263054574,1.0,445.5,0.17566824925248795,318.14814814814815,0.16473645972301382,1.0,3
0-NC_009800.1-1609036:1609437,401,0.9995843724023276,1.0,0.021335550013854253,0.8888888888888888,2.0,0.522236076475478,1.9166666666666667,0.41214671654197843,0.8333333333333334,6
0-NC_009800.1-4017003:4017336,333,0.995995995995996,1.0,0.024913802691580472,1.0,1.0,0.9959959959959961,1.0,0.9717495273050829,0.8333333333333334,3
0-NC_009800.1-1422448:1422693,245,1.0,1.0,0.02071050642479214,1.0,3.0,0.38503401360544215,2.925925925925926,0.34498866213151935,1.0,3
1-NC_010468.1-456551:456825,274,1.0,1.0,0.01987023519870235,0.9629629629629629,1.0,1.0,1.0769230769230769,0.9472206625491297,1.0,5
0-NC_009800.1-3598502:3598863,361,1.0,1.0,0.019082794706063402,1.0,1.0,1.0,1.4074074074074074,0.8169693238945317,1.0,6
0-NC_009800.1-1702477:1702762,285,1.0,1.0,0.018973359324236518,1.0,1.0,1.0,1.037037037037037,0.9622482131254062,1.0,3
0-NC_009800.1-1630559:1630920,361,0.9995383194829178,1.0,0.018775007694675286,1.0,3.8333333333333335,0.3179439827639273,4.555555555555555,0.29745513882171315,1.0,3
1-NC_010468.1-2929632:2929884,252,0.9993386243386243,1.0,0.018371546149323927,1.0,4.333333333333333,0.29454365079365075,3.185185185185185,0.3809376837154615,1.0,3
0-NC_009800.1-2366996:2367233,237,0.9964838255977496,1.0,0.019065478981090796,0.5925925925925926,1.1666666666666667,0.9258087201125176,1.3125,0.525448312236287,0.8333333333333334,3
1-NC_010468.1-1537006:1537464,458,0.9992721979621543,1.0,0.015849911046417597,1.0,1.6666666666666667,0.6823144104803494,1.4074074074074074,0.36359102916599273,1.0,7
0-NC_009800.1-1399038:1399266,228,0.9956140350877193,1.0,0.018356075373619232,0.7777777777777778,2.8333333333333335,0.4612573099415205,2.0952380952380953,0.4002018936229463,0.8333333333333334,4
0-NC_009800.1-1685603:1685860,257,0.9993514915693904,1.0,0.013834846519671422,1.0,2.1666666666666665,0.7779939472546475,2.888888888888889,0.6201662103088821,0.8333333333333334,3
0-NC_009800.1-2401015:2401415,400,1.0,1.0,0.011296296296296296,0.5185185185185185,1.0,1.0,1.2142857142857142,0.7459821428571429,1.0,8
1-NC_010468.1-1575465:1575727,262,1.0,1.0,0.01102629346904156,1.0,2.6666666666666665,0.43299406276505514,2.1481481481481484,0.22248138723965694,1.0,4
1-NC_010468.1-269043:269740,697,0.9985652797704447,1.0,0.011796588554120834,0.9259259259259259,8.166666666666666,0.35893936288484346,5.68,0.21772135372996207,1.0,9
1-NC_010468.1-1577532:1577760,228,1.0,1.0,0.010233918128654972,1.0,1.0,1.0,1.0740740740740742,0.9548408057179987,1.0,3
1-NC_010468.1-231347:231583,236,1.0,1.0,0.010043942247332079,1.0,7.666666666666667,0.4274616626311542,8.11111111111111,0.42702603901991854,1.0,3
1-NC_010468.1-2948600:2948862,262,1.0,1.0,0.009612666101215719,1.0,2.0,0.5381679389312977,2.074074074074074,0.5937352747149186,1.0,3
0-NC_009800.1-3938680:3939010,330,1.0,1.0,0.00931537598204265,1.0,1.0,1.0,1.3333333333333333,0.4944070332959222,1.0,4
0-NC_009800.1-2365935:2366156,221,1.0,1.0,0.008547008547008548,0.4074074074074074,1.0,1.0,1.0909090909090908,0.8951048951048951,1.0,3
0-NC_009800.1-2549416:2549734,318,1.0,1.0,0.007570463545306313,1.0,19.166666666666668,0.2510799404170804,17.77777777777778,0.253616795276647,1.0,6
1-NC_010468.1-1060199:1060441,242,0.9993112947658402,1.0,0.0073461891643709825,0.7777777777777778,1.3333333333333333,0.8960055096418733,1.619047619047619,0.6371015348288076,1.0,5
2-NC_012759.1-509897:511677,1780,0.9992509363295881,1.0,0.006928838951310861,1.0,19.333333333333332,0.27768676679454324,6.074074074074074,0.0965315140797993,0.6666666666666666,20
2-NC_012759.1-3890063:3890934,871,0.9965556831228474,1.0,0.008802143130501339,1.0,3.0,0.34940681209337926,3.259259259259259,0.06737243777044771,0.5,8
0-NC_009800.1-1878186:1878423,237,0.9971870604781997,1.0,0.007501172058134083,0.7777777777777778,1.0,0.9971870604781997,2.238095238095238,0.713666197843413,1.0,4
1-NC_010468.1-1057210:1057508,298,0.9988814317673378,1.0,0.005468555804126274,1.0,3.0,0.39448173005219983,3.4074074074074074,0.30399902939052825,0.8333333333333334,4
0-NC_009800.1-2401742:2402015,273,0.996947496947497,1.0,0.007326007326007326,0.4444444444444444,1.0,0.9969474969474971,1.0,0.9826007326007326,1.0,3
1-NC_010468.1-1432200:1434646,2446,0.9889615699100572,1.0,0.006117319281669241,1.0,3.3333333333333335,0.3147315344780594,2.2222222222222223,0.10072302474183095,0.3333333333333333,21
0-NC_009800.1-3497601:3500109,2508,0.9772727272727272,1.0,0.004193986650127001,1.0,2.3333333333333335,0.46354997341839443,1.962962962962963,0.1204417469037352,0.3333333333333333,26
0-NC_009800.1-3212636:3213643,1007,0.976332340284674,1.0,0.0015447423590422599,1.0,1.1666666666666667,0.9170804369414102,1.0,0.1332156386774063,0.8333333333333334,12
5-NC_017633.1-3842302:3853114,10812,0.9667961524232335,1.0,0.010523286882887327,1.0,7.666666666666667,0.1966898918896699,9.88888888888889,0.029439321255966516,0.16666666666666666,100
2-NC_012759.1-3353421:3354369,948,0.9470815752461322,1.0,0.010079699953117674,0.25925925925925924,5.666666666666667,0.2576183778715424,3.857142857142857,0.16636528028933092,0.5,12
0-NC_009800.1-3155284:3155755,471,0.897381457891012,1.0,0.05583077769914288,0.8148148148148148,1.0,0.8973814578910121,1.4545454545454546,0.6331789229878402,0.6666666666666666,4
3-NC_012947.1-3105557:3107118,1561,0.8867179158658979,1.0,0.01307329110019693,1.0,3.5,0.3066819702469927,3.0,0.06763826606875933,0.5,18
0-NC_009800.1-3749714:3750552,838,0.8838504375497216,1.0,0.007513480067179351,1.0,3.6666666666666665,0.5130947645565784,2.4814814814814814,0.21476939018042174,0.5,10
