marker,length,identity,coverage,found
0-NC_002655.2-1185092:1185362,270,0.0,0.0,0
0-NC_002655.2-4729706:4730121,415,0.0,0.0,0
0-NC_002655.2-2598413:2598717,304,0.0,0.0,0
0-NC_002655.2-3966991:3967429,438,0.0,0.0,0
1-NC_002695.1-1855291:1856098,807,0.0,0.0,0
0-NC_002655.2-4447204:4447475,271,0.0,0.0,0
0-NC_002655.2-168184:168453,269,0.0,0.0,0
0-NC_002655.2-5301:5542,241,0.0,0.0,0
0-NC_002655.2-779477:779728,251,0.0,0.0,0
0-NC_002655.2-775547:775822,275,0.0,0.0,0
1-NC_002695.1-1833882:1834163,281,0.0,0.0,0
0-NC_002655.2-4132389:4132770,381,0.0,0.0,0
0-NC_002655.2-3681767:3682366,599,0.0,0.0,0
0-NC_002655.2-3988129:3988333,204,0.0,0.0,0
0-NC_002655.2-2334155:2334420,265,0.0,0.0,0
0-NC_002655.2-4522269:4523531,1262,0.0,0.0,0
0-NC_002655.2-3888415:3888756,341,0.0,0.0,0
0-NC_002655.2-4918788:4919121,333,0.0,0.0,0
0-NC_002655.2-4920512:4920890,378,0.0,0.0,0
0-NC_002655.2-169977:170258,281,0.0,0.0,0
0-NC_002655.2-169612:169912,300,0.0,0.0,0
0-NC_002655.2-467603:467848,245,0.0,0.0,0
0-NC_002655.2-959783:960169,386,0.0,0.0,0
1-NC_002695.1-1842270:1842569,299,0.0,0.0,0
0-NC_002655.2-2931936:2932238,302,0.0,0.0,0
0-NC_002655.2-4000063:4000348,285,0.0,0.0,0
0-NC_002655.2-4374596:4374816,220,0.0,0.0,0
0-NC_002655.2-2443618:2443843,225,0.0,0.0,0
0-NC_002655.2-4361558:4361795,237,0.0,0.0,0
0-NC_002655.2-3653938:3654449,511,0.0,0.0,0
0-NC_002655.2-4963956:4964309,353,0.0,0.0,0
1-NC_002695.1-3785544:3785798,254,0.0,0.0,0
0-NC_002655.2-768977:769324,347,0.0,0.0,0
0-NC_002655.2-1325214:1325530,316,0.0,0.0,0
0-NC_002655.2-960616:960979,363,0.0,0.0,0
0-NC_002655.2-819856:820179,323,0.0,0.0,0
0-NC_002655.2-4376050:4376321,271,0.0,0.0,0
0-NC_002655.2-5254025:5254246,221,0.0,0.0,0
1-NC_002695.1-2002170:2002392,222,0.0,0.0,0
0-NC_002655.2-4716295:4716613,318,0.0,0.0,0
0-NC_002655.2-3504032:3504272,240,0.0,0.0,0
2-NC_007606.1-1286332:1286722,390,0.0,0.0,0
0-NC_002655.2-299052:299274,222,0.0,0.0,0
0-NC_002655.2-4514061:4514584,523,0.0,0.0,0
0-NC_002655.2-3244147:3244402,255,0.0,0.0,0
0-NC_002655.2-3438437:3438772,335,0.0,0.0,0
0-NC_002655.2-1213725:1214016,291,0.0,0.0,0
0-NC_002655.2-3700179:3700408,229,0.0,0.0,0
0-NC_002655.2-856259:857458,1199,0.0,0.0,0
0-NC_002655.2-970961:971249,288,0.0,0.0,0
1-NC_002695.1-2138297:2138664,367,0.0,0.0,0
0-NC_002655.2-3142551:3142826,275,0.0,0.0,0
0-NC_002655.2-2483054:2483296,242,0.0,0.0,0
0-NC_002655.2-4313968:4314203,235,0.0,0.0,0
0-NC_002655.2-4195057:4195389,332,0.0,0.0,0
0-NC_002655.2-3073554:3073950,396,0.0,0.0,0
0-NC_002655.2-4855505:4855760,255,0.0,0.0,0
0-NC_002655.2-142011:142217,206,0.0,0.0,0
0-NC_002655.2-4181800:4182000,200,0.0,0.0,0
0-NC_002655.2-4775548:4775774,226,0.0,0.0,0
1-NC_002695.1-2139392:2139747,355,0.0,0.0,0
0-NC_002655.2-3371072:3371339,267,0.0,0.0,0
0-NC_002655.2-2510682:2510927,245,0.0,0.0,0
0-NC_002655.2-5476183:5476411,228,0.0,0.0,0
0-NC_002655.2-1776549:1776780,231,0.0,0.0,0
0-NC_002655.2-4715338:4715616,278,0.0,0.0,0
0-NC_002655.2-4847512:4847884,372,0.0,0.0,0
0-NC_002655.2-3260851:3261147,296,0.0,0.0,0
0-NC_002655.2-4539408:4539705,297,0.0,0.0,0
1-NC_002695.1-2132101:2132635,534,0.0,0.0,0
0-NC_002655.2-3318521:3318818,297,0.0,0.0,0
0-NC_002655.2-1166373:1166683,310,0.0,0.0,0
0-NC_002655.2-2424722:2425016,294,0.0,0.0,0
0-NC_002655.2-1761176:1761420,244,0.0,0.0,0
0-NC_002655.2-563435:563778,343,0.0,0.0,0
1-NC_002695.1-1830945:1831234,289,0.0,0.0,0
1-NC_002695.1-3522273:3524769,2496,97.6,5.1,0
0-NC_002655.2-4174494:4174752,258,0.0,0.0,0
0-NC_002655.2-1809695:1809937,242,0.0,0.0,0
0-NC_002655.2-2405587:2405908,321,0.0,0.0,0
0-NC_002655.2-740783:741177,394,0.0,0.0,0
0-NC_002655.2-4172852:4173134,282,0.0,0.0,0
1-NC_002695.1-4267742:4269218,1476,99.7,58.4,0
0-NC_002655.2-106987:107198,211,0.0,0.0,0
0-NC_002655.2-2373052:2373277,225,0.0,0.0,0
0-NC_002655.2-1582903:1583180,277,0.0,0.0,0
0-NC_002655.2-2517775:2518028,253,0.0,0.0,0
0-NC_002655.2-2440169:2440472,303,0.0,0.0,0
0-NC_002655.2-3693142:3693447,305,0.0,0.0,0
0-NC_002655.2-3604077:3604360,283,0.0,0.0,0
0-NC_002655.2-3751882:3752290,408,0.0,0.0,0
0-NC_002655.2-489871:490095,224,0.0,0.0,0
0-NC_002655.2-3567771:3568352,581,0.0,0.0,0
0-NC_002655.2-2580388:2580622,234,0.0,0.0,0
0-NC_002655.2-3699626:3699854,228,0.0,0.0,0
0-NC_002655.2-5217943:5218357,414,0.0,0.0,0
1-NC_002695.1-1857321:1857572,251,0.0,0.0,0
0-NC_002655.2-2442585:2442879,294,0.0,0.0,0
0-NC_002655.2-4459448:4459826,378,0.0,0.0,0
0-NC_002655.2-1837317:1837547,230,0.0,0.0,0
0-NC_002655.2-4697411:4697633,222,0.0,0.0,0
0-NC_002655.2-5261342:5261601,259,0.0,0.0,0
0-NC_002655.2-3423424:3423642,218,0.0,0.0,0
0-NC_002655.2-1610365:1610615,250,0.0,0.0,0
0-NC_002655.2-1780482:1780814,332,0.0,0.0,0
0-NC_002655.2-2535236:2535494,258,0.0,0.0,0
0-NC_002655.2-3153296:3153530,234,0.0,0.0,0
0-NC_002655.2-5233251:5233546,295,0.0,0.0,0
0-NC_002655.2-1769169:1769444,275,0.0,0.0,0
0-NC_002655.2-1035514:1036018,504,0.0,0.0,0
0-NC_002655.2-488586:488829,243,0.0,0.0,0
0-NC_002655.2-1782876:1783737,861,0.0,0.0,0
0-NC_002655.2-74831:75299,468,0.0,0.0,0
0-NC_002655.2-4377365:4378777,1412,0.0,0.0,0
0-NC_002655.2-1781281:1782114,833,0.0,0.0,0
0-NC_002655.2-63264:63489,225,0.0,0.0,0
0-NC_002655.2-4697831:4698073,242,0.0,0.0,0
1-NC_002695.1-1858607:1858926,319,0.0,0.0,0
0-NC_002655.2-4358728:4359111,383,0.0,0.0,0
0-NC_002655.2-3395550:3395755,205,0.0,0.0,0
0-NC_002655.2-4457701:4458319,618,0.0,0.0,0
0-NC_002655.2-852272:854996,2724,0.0,0.0,0
0-NC_002655.2-1405526:1407029,1503,0.0,0.0,0
0-NC_002655.2-843290:843702,412,0.0,0.0,0
0-NC_002655.2-855607:856024,417,0.0,0.0,0
0-NC_002655.2-851881:852168,287,0.0,0.0,0
0-NC_002655.2-823970:831671,7701,99.7,4.7,0
0-NC_002655.2-594501:594971,470,0.0,0.0,0
0-NC_002655.2-850036:851722,1686,0.0,0.0,0
0-NC_002655.2-63773:64035,262,0.0,0.0,0
0-NC_002655.2-4421630:4421954,324,0.0,0.0,0
0-NC_002655.2-593720:594160,440,0.0,0.0,0
0-NC_002655.2-5036327:5037145,818,0.0,0.0,0
0-NC_002655.2-5118657:5119003,346,0.0,0.0,0
0-NC_002655.2-599043:604714,5671,0.0,0.0,0
0-NC_002655.2-4758843:4762248,3405,94.6,6.6,0
1-NC_002695.1-5159229:5169114,9885,99.0,21.8,0
0-NC_002655.2-3146685:3148285,1600,0.0,0.0,0
1-NC_002695.1-4345900:4347552,1652,0.0,0.0,0
0-NC_002655.2-1762191:1762406,215,0.0,0.0,0
0-NC_002655.2-586601:587182,581,0.0,0.0,0
0-NC_002655.2-3694167:3695195,1028,0.0,0.0,0
0-NC_002655.2-1036134:1036824,690,0.0,0.0,0
0-NC_002655.2-5037398:5039003,1605,0.0,0.0,0
0-NC_002655.2-741623:742043,420,0.0,0.0,0
1-NC_002695.1-1838371:1838770,399,0.0,0.0,0
1-NC_002695.1-1815228:1815884,656,0.0,0.0,0
0-NC_002655.2-441558:446189,4631,98.9,38.3,0
0-NC_002655.2-4987580:4988160,580,0.0,0.0,0
0-NC_002655.2-4360471:4361336,865,0.0,0.0,0
0-NC_002655.2-596368:598870,2502,0.0,0.0,0
0-NC_002655.2-501434:502212,778,0.0,0.0,0
0-NC_002655.2-4399372:4399638,266,0.0,0.0,0
0-NC_002655.2-4743393:4744767,1374,0.0,0.0,0
0-NC_002655.2-579889:586101,6212,0.0,0.0,0
0-NC_002655.2-468302:470564,2262,98.9,33.1,0
0-NC_002655.2-1026475:1030055,3580,0.0,0.0,0
0-NC_002655.2-956254:957486,1232,0.0,0.0,0
0-NC_002655.2-241422:244055,2633,99.6,36.6,0
1-NC_002695.1-2002816:2004929,2113,99.0,14.8,0
