signature_id,length,conservation,divergence,fraction_nontarget_hit,score
1-NC_010468.1-4554491:4555162,671,0.9993,0.0450,1.0000,1.0442
0-NC_009800.1-858254:858493,239,1.0000,0.0442,1.0000,1.0442
1-NC_010468.1-3133813:3134041,228,1.0000,0.0427,1.0000,1.0427
1-NC_010468.1-3901709:3902080,371,1.0000,0.0420,1.0000,1.0420
0-NC_009800.1-1090906:1091124,218,1.0000,0.0415,1.0000,1.0415
0-NC_009800.1-2826309:2826599,290,1.0000,0.0396,1.0000,1.0396
0-NC_009800.1-4121798:4122113,315,0.9963,0.0427,1.0000,1.0390
0-NC_009800.1-2367636:2367884,248,0.9966,0.0087,0.3704,1.0053
0-NC_009800.1-3984726:3985020,294,1.0000,0.0387,1.0000,1.0387
0-NC_009800.1-1498880:1499103,223,1.0000,0.0372,0.9630,1.0372
0-NC_009800.1-1163923:1164173,250,0.9960,0.0400,1.0000,1.0360
0-NC_009800.1-1026565:1026972,407,1.0000,0.0354,1.0000,1.0354
1-NC_010468.1-893431:893774,343,1.0000,0.0348,0.8889,1.0348
0-NC_009800.1-3777349:3777619,270,1.0000,0.0342,0.7407,1.0342
0-NC_009800.1-1269967:1270290,323,1.0000,0.0325,0.7407,1.0325
0-NC_009800.1-1456147:1456376,229,1.0000,0.0315,0.9630,1.0315
1-NC_010468.1-1607897:1608150,253,1.0000,0.0325,1.0000,1.0325
0-NC_009800.1-1841657:1841965,308,0.9968,0.0357,1.0000,1.0325
1-NC_010468.1-1725500:1725810,310,1.0000,0.0324,1.0000,1.0324
0-NC_009800.1-3881284:3881610,326,0.9877,0.0445,1.0000,1.0323
2-NC_012759.1-3076487:3076970,483,1.0000,0.0322,0.9630,1.0322
1-NC_010468.1-4551355:4551656,301,0.9994,0.0322,1.0000,1.0317
0-NC_009800.1-2597942:2598216,274,0.9994,0.0318,1.0000,1.0312
0-NC_009800.1-3363245:3363512,267,1.0000,0.0307,1.0000,1.0307
0-NC_009800.1-2534343:2534653,310,1.0000,0.0294,1.0000,1.0294
0-NC_009800.1-4154098:4154376,278,1.0000,0.0277,1.0000,1.0277
0-NC_009800.1-4121301:4121696,395,0.9857,0.0401,1.0000,1.0258
1-NC_010468.1-1264861:1265074,213,1.0000,0.0252,0.9630,1.0252
1-NC_010468.1-1329488:1329771,283,1.0000,0.0250,1.0000,1.0250
0-NC_009800.1-1122120:1122430,310,1.0000,0.0239,1.0000,1.0239
0-NC_009800.1-3703278:3703594,316,1.0000,0.0234,1.0000,1.0234
0-NC_009800.1-3245775:3246070,295,1.0000,0.0228,1.0000,1.0228
1-NC_010468.1-1666385:1666665,280,0.9994,0.0233,1.0000,1.0227
0-NC_009800.1-3784716:3784949,233,1.0000,0.0205,0.9259,1.0205
0-NC_009800.1-4105215:4105447,232,1.0000,0.0223,1.0000,1.0223
1-NC_010468.1-523914:524370,456,0.9989,0.0231,1.0000,1.0221
0-NC_009800.1-1752090:1752328,238,1.0000,0.0190,0.8148,1.0190
1-NC_010468.1-2901712:2901973,261,1.0000,0.0211,1.0000,1.0211
0-NC_009800.1-273651:273934,283,0.9912,0.0298,1.0000,1.0210
0-NC_009800.1-1609036:1609437,401,0.9996,0.0213,0.8889,1.0209
0-NC_009800.1-4017003:4017336,333,0.9960,0.0249,1.0000,1.0209
0-NC_009800.1-1422448:1422693,245,1.0000,0.0195,0.8519,1.0195
1-NC_010468.1-456551:456825,274,1.0000,0.0199,0.9630,1.0199
0-NC_009800.1-3598502:3598863,361,1.0000,0.0191,1.0000,1.0191
0-NC_009800.1-1702477:1702762,285,1.0000,0.0190,1.0000,1.0190
0-NC_009800.1-1630559:1630920,361,0.9995,0.0188,1.0000,1.0183
1-NC_010468.1-2929632:2929884,252,0.9993,0.0184,1.0000,1.0177
0-NC_009800.1-2366996:2367233,237,0.9965,0.0108,0.3704,1.0073
1-NC_010468.1-1537006:1537464,458,0.9993,0.0137,0.5185,1.0130
0-NC_009800.1-1399038:1399266,228,0.9956,0.0184,0.5926,1.0140
0-NC_009800.1-1685603:1685860,257,0.9994,0.0138,1.0000,1.0132
0-NC_009800.1-2401015:2401415,400,1.0000,0.0111,0.4444,1.0111
1-NC_010468.1-1575465:1575727,262,1.0000,0.0076,0.3704,1.0076
1-NC_010468.1-269043:269740,697,0.9986,0.0114,0.8519,1.0100
1-NC_010468.1-1577532:1577760,228,1.0000,0.0102,1.0000,1.0102
1-NC_010468.1-231347:231583,236,1.0000,0.0100,1.0000,1.0100
1-NC_010468.1-2948600:2948862,262,1.0000,0.0096,1.0000,1.0096
0-NC_009800.1-3938680:3939010,330,1.0000,0.0093,1.0000,1.0093
0-NC_009800.1-2365935:2366156,221,1.0000,0.0085,0.3704,1.0085
0-NC_009800.1-2549416:2549734,318,1.0000,0.0076,1.0000,1.0076
1-NC_010468.1-1060199:1060441,242,0.9993,0.0073,0.6667,1.0067
2-NC_012759.1-509897:511677,1780,0.9993,0.0069,1.0000,1.0062
2-NC_012759.1-3890063:3890934,871,0.9966,0.0054,0.4074,1.0020
0-NC_009800.1-1878186:1878423,237,0.9972,0.0069,0.7407,1.0041
1-NC_010468.1-1057210:1057508,298,0.9989,0.0055,1.0000,1.0043
0-NC_009800.1-2401742:2402015,273,0.9969,0.0073,0.4444,1.0043
1-NC_010468.1-1432200:1434646,2446,0.9890,0.0061,1.0000,0.9951
0-NC_009800.1-3497601:3500109,2508,0.9773,0.0041,0.9259,0.9813
0-NC_009800.1-3212636:3213643,1007,0.9763,0.0015,1.0000,0.9779
5-NC_017633.1-3842302:3853114,10812,0.9668,0.0104,0.9259,0.9772
2-NC_012759.1-3353421:3354369,948,0.9471,0.0098,0.1852,0.9569
0-NC_009800.1-3155284:3155755,471,0.8974,0.0547,0.6667,0.9521
3-NC_012947.1-3105557:3107118,1561,0.8867,0.0131,1.0000,0.8998
0-NC_009800.1-3749714:3750552,838,0.8839,0.0075,1.0000,0.8914
