signature_id,length,conservation,divergence,fraction_nontarget_hit,score
JBKVRS010000237.1_1821,178,0.8034,0.0000,0.0000,0.8034
JBKVRS010000238.1_1829,228,0.9211,0.0000,0.0000,0.9211
JBKVRS010000238.1_1830,489,0.8834,0.0000,0.0000,0.8834
JBKVRS010000240.1_1834,183,0.9235,0.0000,0.0000,0.9235
JBKVRS010000248.1_1876,155,0.8710,0.0000,0.0000,0.8710
JBKVRS010000248.1_1877,158,0.8354,0.0000,0.0000,0.8354
JBKVRS010000250.1_1891,139,0.7986,0.0000,0.0000,0.7986
JBKVRS010000251.1_1892,142,0.8239,0.0050,0.0476,0.8290
JBKVRS010000251.1_1893,155,0.8065,0.0000,0.0000,0.8065
JBKVRS010000252.1_1903,169,0.7870,0.0000,0.0000,0.7870
JBKVRS010000253.1_1904,143,0.8392,0.0000,0.0000,0.8392
JBKVRS010000253.1_1907,342,0.8274,0.0000,0.0000,0.8274
JBKVRS010000254.1_1909,360,0.8472,0.0000,0.0000,0.8472
JBKVRS010000254.1_1910,248,0.8629,0.0000,0.0000,0.8629
JBKVRS010000254.1_1911,104,0.9519,0.0000,0.0000,0.9519
JBKVRS010000254.1_1913,171,0.8772,0.0000,0.0000,0.8772
JBKVRS010000258.1_1923,194,0.8608,0.0000,0.0000,0.8608
JBKVRS010000259.1_1929,123,0.8699,0.0000,0.0000,0.8699
JBKVRS010000259.1_1930,149,0.8255,0.0000,0.0000,0.8255
JBKVRS010000263.1_1938,151,0.8079,0.0000,0.0000,0.8079
JBKVRS010000265.1_1949,240,0.8833,0.0000,0.0000,0.8833
JBKVRS010000265.1_1950,155,0.8645,0.0000,0.0000,0.8645
JBKVRS010000265.1_1952,140,0.8214,0.0000,0.0000,0.8214
JBKVRS010000266.1_1953,152,0.7829,0.0000,0.0000,0.7829
JBKVRS010000266.1_1956,137,0.7883,0.0000,0.0000,0.7883
JBKVRS010000267.1_1961,347,0.8790,0.0000,0.0000,0.8790
JBKVRS010000268.1_1967,127,0.8346,0.0000,0.0000,0.8346
JBKVRS010000268.1_1968,189,0.8201,0.0000,0.0000,0.8201
JBKVRS010000268.1_1969,197,0.8274,0.0000,0.0000,0.8274
JBKVRS010000268.1_1970,172,0.8198,0.0083,0.1429,0.8281
JBKVRS010000269.1_1973,154,0.0000,0.0000,0.0000,0.0000
JBKVRS010000269.1_1975,379,0.8839,0.0000,0.0000,0.8839
JBKVRS010000270.1_1984,193,0.8446,0.0000,0.0000,0.8446
JBKVRS010000270.1_1985,164,0.8537,0.0000,0.0000,0.8537
JBKVRS010000271.1_1989,177,0.8757,0.0000,0.0000,0.8757
JBKVRS010000271.1_1991,222,0.8739,0.0000,0.0000,0.8739
JBKVRS010000271.1_1995,113,0.8850,0.0126,0.0476,0.8976
JBKVRS010000272.1_1997,175,0.8686,0.0000,0.0000,0.8686
JBKVRS010000272.1_1999,177,0.7684,0.0000,0.0000,0.7684
JBKVRS010000273.1_2002,205,0.8683,0.0000,0.0000,0.8683
JBKVRS010000273.1_2003,235,0.8638,0.0000,0.0000,0.8638
JBKVRS010000273.1_2008,126,0.8254,0.0000,0.0000,0.8254
JBKVRS010000274.1_2013,177,0.8192,0.0000,0.0000,0.8192
JBKVRS010000274.1_2015,256,0.8867,0.0000,0.0000,0.8867
JBKVRS010000275.1_2021,169,0.8225,0.0000,0.0000,0.8225
JBKVRS010000275.1_2024,247,0.8543,0.0000,0.0000,0.8543
JBKVRS010000275.1_2025,160,0.8187,0.0000,0.0000,0.8187
JBKVRS010000275.1_2027,158,0.8228,0.0000,0.0000,0.8228
JBKVRS010000276.1_2029,141,0.9362,0.0017,0.0476,0.9379
JBKVRS010000276.1_2033,140,0.9286,0.0000,0.0000,0.9286
JBKVRS010000283.1_2063,137,0.8394,0.0000,0.0000,0.8394
JBKVRS010000284.1_2070,135,0.8741,0.0000,0.0000,0.8741
JBKVRS010000284.1_2071,340,0.2088,0.0000,0.0000,0.2088
JBKVRS010000284.1_2072,282,0.2624,0.0000,0.0000,0.2624
JBKVRS010000284.1_2073,245,0.8408,0.0000,0.0000,0.8408
JBKVRS010000286.1_2076,126,0.9206,0.0000,0.0000,0.9206
JBKVRS010000286.1_2080,254,0.8386,0.0021,0.0476,0.8406
JBKVRS010000286.1_2083,114,0.8860,0.0163,0.0476,0.9023
JBKVRS010000286.1_2084,189,0.7672,0.0000,0.0000,0.7672
JBKVRS010000290.1_2108,173,0.8035,0.0000,0.0000,0.8035
JBKVRS010000291.1_2110,218,0.8807,0.0000,0.0000,0.8807
JBKVRS010000295.1_2134,135,0.7630,0.0000,0.0000,0.7630
JBKVRS010000295.1_2135,180,0.8667,0.0000,0.0000,0.8667
JBKVRS010000301.1_2159,159,0.7987,0.0000,0.0000,0.7987
JBKVRS010000301.1_2160,270,0.8000,0.0000,0.0000,0.8000
JBKVRS010000304.1_2168,203,0.7586,0.0000,0.0000,0.7586
JBKVRS010000314.1_2204,313,0.8275,0.0053,0.0476,0.8328
JBKVRS010000315.1_2206,162,0.7469,0.0021,0.0476,0.7490
JBKVRS010000315.1_2207,175,0.8286,0.0000,0.0000,0.8286
JBKVRS010000315.1_2208,126,0.8095,0.0000,0.0000,0.8095
JBKVRS010000315.1_2209,154,0.0000,0.0000,0.0000,0.0000
JBKVRS010000316.1_2214,120,0.8417,0.0000,0.0000,0.8417
JBKVRS010000318.1_2220,295,0.3356,0.0000,0.0000,0.3356
JBKVRS010000324.1_2222,167,0.8503,0.0000,0.0000,0.8503
JBKVRS010000324.1_2223,128,0.8125,0.0000,0.0000,0.8125
JBKVRS010000326.1_2224,370,0.3811,0.0000,0.0000,0.3811
JBKVRS010000326.1_2225,277,0.8845,0.0000,0.0000,0.8845
JBKVRS010000326.1_2226,217,0.9078,0.0000,0.0000,0.9078
JBKVRS010000326.1_2227,195,0.8923,0.0000,0.0000,0.8923
JBKVRS010000326.1_2228,138,0.8478,0.0000,0.0000,0.8478
JBKVRS010000328.1_2232,131,0.0000,0.0000,0.0000,0.0000
JBKVRS010000329.1_2237,152,0.8355,0.0000,0.0000,0.8355
