fasta_header,length,conservation,f_tar_hits,divergence,f_neg_hits,avg_repeats_tar,avg_pident_tar,avg_repeats_neg,avg_pident_neg,rep_ratio,n_nodes
1-NC_011415.1-726979:727675,696,0.9955870279146142,1.0,0.008696309739866908,0.8947368421052632,2.7142857142857144,0.423525588396278,2.2941176470588234,0.21723574487266173,0.7857142857142857,7
0-NC_004741.1-211059:211326,267,0.9991974317817015,1.0,0.004336684407648334,1.0,3.142857142857143,0.43809077938291424,4.157894736842105,0.3661442933175636,0.8571428571428571,5
0-NC_004741.1-186631:186874,243,0.9885361552028219,1.0,0.014078405891271389,1.0,1.0,0.9885361552028219,1.0,0.9859215941087286,0.7857142857142857,3
1-NC_011415.1-4022294:4022616,322,0.9875776397515528,1.0,0.011441647597254004,0.5789473684210527,1.2142857142857142,0.911379769299024,1.3636363636363635,0.4843308865047996,0.7857142857142857,6
2-NC_013364.1-154894:155314,420,0.8559523809523809,0.8571428571428571,0.12969924812030076,0.8947368421052632,1.0,0.9986111111111111,1.1764705882352942,0.6460084033613445,0.7857142857142857,5
1-NC_011415.1-152803:153280,477,0.8599880203653789,0.9285714285714286,0.10107028577733641,0.7368421052631579,2.076923076923077,0.4615653389238295,1.4285714285714286,0.5333682739343117,0.8571428571428571,7
0-NC_004741.1-1740630:1740954,324,0.9259259259259259,0.9285714285714286,0.0308641975308642,1.0,1.0769230769230769,0.9618945868945868,1.3157894736842106,0.8244801819363223,0.8571428571428571,3
1-NC_011415.1-151699:152321,622,0.8562241616903996,0.8571428571428571,0.10018615671010324,0.7368421052631579,1.0,0.9989281886387996,1.2857142857142858,0.46520440973817173,0.7857142857142857,6
1-NC_011415.1-1982328:1982547,219,0.9240052185257664,1.0,0.02883922134102379,1.0,4.285714285714286,0.2830343552946293,3.789473684210526,0.22057712775088403,0.7857142857142857,3
1-NC_011415.1-3896626:3897248,622,0.9358061552595315,1.0,0.014046369944152986,0.5789473684210527,1.1428571428571428,0.8700620119430409,1.5454545454545454,0.30383416155120335,0.42857142857142855,7
1-NC_011415.1-2744741:2745269,528,0.9303300865800866,1.0,0.017942583732057416,1.0,2.2142857142857144,0.45377886002886,1.736842105263158,0.20031731791600216,0.7857142857142857,7
1-NC_011415.1-3124345:3125048,703,0.9228815281446859,1.0,0.023957475481021187,0.631578947368421,1.8571428571428572,0.5089412720991668,1.4166666666666667,0.38886913229018494,0.5,10
1-NC_011415.1-3449090:3450364,1274,0.9141063018614038,1.0,0.0258200446170371,1.0,2.2142857142857144,0.4311131045824923,2.736842105263158,0.17972747803574873,0.5,14
2-NC_013364.1-4221436:4221791,355,0.9044265593561368,0.9285714285714286,0.033802816901408454,0.47368421052631576,1.1538461538461537,0.9195016251354279,1.0,0.9242566510172143,0.6428571428571429,5
0-NC_004741.1-2458650:2458928,278,0.9254881808838643,0.9285714285714286,0.007951533510034078,0.3684210526315789,1.0,0.9966795794133925,1.0,0.9763617677286742,0.9285714285714286,4
1-NC_011415.1-489844:490538,694,0.9264100452861259,0.9285714285714286,0.003261034430456545,0.5789473684210527,1.0,0.9976723564619818,1.2727272727272727,0.27792332547375775,0.8571428571428571,7
2-NC_013364.1-4581846:4584405,2559,0.8370736336738681,1.0,0.08854198802986364,1.0,8.714285714285714,0.13443393509546583,6.157894736842105,0.07778096080372875,0.2857142857142857,29
1-NC_011415.1-4262627:4262925,298,0.8604985618408437,1.0,0.05669374779229954,1.0,1.8571428571428572,0.46548418024928095,1.5789473684210527,0.3103143765453903,0.8571428571428571,3
1-NC_011415.1-3451661:3454569,2908,0.8664767144822166,1.0,0.04807065807572577,1.0,4.428571428571429,0.2044611276422536,5.0,0.09283994890941247,0.35714285714285715,31
1-NC_011415.1-4248462:4249065,603,0.853470741530443,0.8571428571428571,0.06083617002705769,0.47368421052631576,1.5,0.9067855168601436,1.4444444444444444,0.5932375161230883,0.7857142857142857,6
1-NC_011415.1-3450907:3451148,241,0.866627148784825,0.9285714285714286,0.04760864817645774,1.0,1.9230769230769231,0.5440472390679859,1.4736842105263157,0.36503603406857393,0.7857142857142857,3
1-NC_011415.1-4160828:4161220,392,0.8626093294460642,1.0,0.04390440386680988,0.7368421052631579,1.7142857142857142,0.5460094752186588,1.5714285714285714,0.1924198250728863,0.7142857142857143,6
1-NC_011415.1-21632:21902,270,0.8558201058201058,0.8571428571428571,0.039376218323586745,0.6842105263157895,1.3333333333333333,0.8445987654320988,1.1538461538461537,0.7331908831908832,0.7857142857142857,3
1-NC_011415.1-1287392:1287659,267,0.8667736757624398,1.0,0.026808594520007886,1.0,3.0,0.31890939896557874,2.789473684210526,0.12262632236020761,0.7857142857142857,3
2-NC_013364.1-3908996:3912150,3154,0.8700969290696622,1.0,0.023312084904715816,0.3684210526315789,1.5714285714285714,0.6953452909381889,1.1428571428571428,0.7348038771627864,0.42857142857142855,34
0-NC_004741.1-1204115:1205284,1169,0.8606867896859342,0.9285714285714286,0.025437846112286704,0.5789473684210527,1.0,0.9268934658156214,1.0,0.33921766855898594,0.5714285714285714,15
1-NC_011415.1-4164764:4165292,528,0.8545725108225108,0.8571428571428571,0.022627591706539076,0.5789473684210527,1.0833333333333333,0.9577809343434343,1.3636363636363635,0.3947141873278237,0.7857142857142857,10
1-NC_011415.1-2420865:2421372,507,0.8630600169061707,1.0,0.006436208865358663,1.0,2.5,0.3864938480323096,1.8421052631578947,0.1275649676459393,0.8571428571428571,6
1-NC_011415.1-488560:489001,441,0.8603822481373502,0.9285714285714286,0.004773839360305526,0.21052631578947367,1.8461538461538463,0.548316762602477,1.0,0.9739229024943311,0.7857142857142857,6
1-NC_011415.1-4164105:4164598,493,0.8293248333816284,1.0,0.034482758620689655,0.8421052631578947,1.5714285714285714,0.6111272095044914,1.1875,0.3017241379310345,0.6428571428571429,10
1-NC_011415.1-240684:241184,500,0.8571428571428571,0.8571428571428571,0.0023157894736842103,0.42105263157894735,1.0833333333333333,0.9598333333333333,1.0,0.381,0.8571428571428571,5
1-NC_011415.1-241287:241887,600,0.8561904761904762,0.8571428571428571,0.00017543859649122808,0.10526315789473684,1.25,0.8784027777777778,1.0,0.9983333333333333,0.7857142857142857,6
1-NC_011415.1-940418:941574,1156,0.8392857142857143,1.0,0.00792205427062466,0.9473684210526315,9.5,0.600450684695927,2.611111111111111,0.15284986543637064,0.5,15
